부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
김치찌개 두루치기,"지우, 2mo, 심덕",,,,,4sp,데뷔 못 하면 죽는 병 걸림,,,,청려X문대(건우),,NCP,"만화,일러스트,소설","@102__uu, @2mo_ahys2, @v_v22825",https://dongne.co/events/df2407/circles/126339,제26회 디. 페스타,Day1
농구회전 빵야빵야,"뜨또, SeaU, zip",,,,,2sp,슬램덩크,주술회전,,송태섭,송태섭X정대만,,"고죠사토루 , 후시구로메구미","일러스트,소설",beaomtu2442,https://dongne.co/events/df2407/circles/125740,제26회 디. 페스타,Day1
똥글빵글 전동글중,동글이,,,,,2sp,가비지타임,데뷔못하면죽는병걸림,,"전영중,성준수",,로맨틱,,일러스트,@oO13__oO,https://dongne.co/events/df2407/circles/125690,제26회 디. 페스타,Day1
마감하다 내가죽어,빠엔,,,,,2sp,네가죽어,,,"시노기 케이지,치도인 사라",,,,만화,@bbaen_0w0,https://dongne.co/events/df2407/circles/125859,제26회 디. 페스타,Day1
모여모여 취향자랑,마론라임,,,,,2sp,꿈왕국과 100명의 왕자님,"인소의법칙,아르고나비스,데못죽,플레이브,포켓몬스터",,"아비,나비,리카,팔데아조,금랑,은호,노아",,로맨틱,,"공예,만화,소설",@mrmhrro,https://dongne.co/events/df2407/circles/124256,제26회 디. 페스타,Day1
무언가를 해내겠다,빵,,,,,2sp,가비지타임,다이에이,,"기상호,최종수,박병찬",최종수X기상호,로맨틱,박병찬X기상호,"소설,공예",,https://dongne.co/events/df2407/circles/125781,제26회 디. 페스타,Day1
부대찌개 두루치기,"안나,챠이,낙낙,이교",,,,,4sp,데뷔 못 하면 죽는 병 걸림,"윈브레,나루토,가비지타임,화산귀환",,,신재현X박문대,,,"만화,일러스트,소설",@anna_ice_cream,https://dongne.co/events/df2407/circles/125461,제26회 디. 페스타,Day1
소소하게 아무거나,소소,,,,,2sp,아이나나,,,,,,,,jjang_soso,https://dongne.co/events/df2407/circles/125721,제26회 디. 페스타,Day1
오렌지가 매콤해요,"쿠루루삥뽕, 주함, 고독한 지혁지현러",,,,,2sp,어두운 바다의 등불이 되어,,재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,"김재희,박무현,서지혁,이지현",재희X무현,"로맨틱,섹슈얼",지혁지현,"일러스트,소설,만화","@cururuping, @gotoseadentist, @sseoguide196",https://dongne.co/events/df2407/circles/124134,제26회 디. 페스타,Day1
플레이브 어머니회,사랑아하민해,,,,,4sp,플레이브,주술회전,,예준 노아 밤비 은호 하민,,,,일러스트,@ofplave_,https://dongne.co/events/df2407/circles/125187,제26회 디. 페스타,Day1
화산에서 데뷔하기,챱,,,,,2sp,화산귀환,데뷔 못하면 죽는 병걸림,,청명,,해당없음,,"일러스트,기타",AE5_16,https://dongne.co/events/df2407/circles/125456,제26회 디. 페스타,Day1
천상연하 연상독존 ,dreamtaste1313,,,,,2sp,원신,"내스급,이합화타적백묘사존",,"묵연,초만녕,한유현,한유진,라이오슬리,느비예트",묵연X만녕,"섹슈얼,로맨틱","유현유진, 라이느비 ","만화,일러스트,기타",@13_s2_,https://dongne.co/events/df2407/circles/124203,제26회 디. 페스타,Day1
큐야에이 책나오는 부스,aran,,,,,1sp,누카니발,,,,큐야X에이트,섹슈얼,,만화,@aawhffu,https://dongne.co/events/df2407/circles/124466,제26회 디. 페스타,Day1
반월당의 화랑으로 사는 법,"흠냐, 밍덩, 8튜버",,,,,2sp,진혼기,"반월당,적왕사,잔차품",,,,,,,@1000hogangrim @JJJJ_d_  @a3h_8,https://dongne.co/events/df2407/circles/126573,제26회 디. 페스타,Day1
초삼이와 동룡이의 움막집,"814, 종이",,,,,2sp,화산귀환,,청명백천 쁘띠존 <청명아! 백천아! 안되겠다 혼인하자>,청명 백천,청명X백천,"로맨틱,섹슈얼",,"소설,일러스트,만화",@33chocoo,https://dongne.co/events/df2407/circles/126156,제26회 디. 페스타,Day1
부적으로 농구하며 노래하지 않으면 죽는병 걸림,"콩, ",,,,,2sp,데뷔 못하면 죽는 병,"가비지타임,진혼기",,"이세진,큰세진,박문대",큰세X문대,,,"소설,만화",@p7i_q,https://dongne.co/events/df2407/circles/123980,제26회 디. 페스타,Day1
고죠되는 분위기가 유지됐다...,얏,,,,,2sp,주술회전,,,"고죠 사토루,이타도리 유지",고죠 사토루X이타도리 유지,로맨틱,,"일러스트,사진,기타",Y4T__H0,https://dongne.co/events/df2407/circles/124793,제26회 디. 페스타,Day1
신라부터 세카이까지,"막강, 흰섬 ",,,,,2sp,"전자적 독자 시점,전독시","프로세카,장송의 프리렌,천관사복,마도조사,인사반파",,,,"로맨틱,섹슈얼","힘멜프리 / 화성사련, 풍신모정 / 망기무선 / 빙하청추","일러스트,만화"," @3149jd, @WHITE__SOM",https://dongne.co/events/df2407/circles/126195,제26회 디. 페스타,Day1
주술하고 회전합시다,"Mori, B",,,,,2sp,주술회전,,,게토 스구루 그 외 다른 모든친구,,,,기타,@tree_ss_joa ,https://dongne.co/events/df2407/circles/125200,제26회 디. 페스타,Day1
통일신라 러브하우스,옌코,,,,,1sp,진혼기,,,"자하,설영",,"로맨틱,섹슈얼",,만화,yenko135,https://dongne.co/events/df2407/circles/124098,제26회 디. 페스타,Day1
펠트인형 귀염주의보,꼬섭,,,,,2sp,원피스,"블리치,나루토,명탐정 코난",,,,"로맨틱,섹슈얼",,공예,songkkoseob,https://dongne.co/events/df2407/circles/125894,제26회 디. 페스타,Day1
스탬피드 리벤저스의 기묘한 회전,hk,,,,,2sp,"주술회전,트라이건,도쿄리벤저스,죠죠의기묘한모험",,,,,,,,,https://dongne.co/events/df2407/circles/125278,제26회 디. 페스타,Day1
디페에서 농구하는게 갑이지타임,화화,,,,,2sp,가비지타임,"도쿄 리벤저스,주술회전",,기상호,,,,일러스트,hwa_tkrv,https://dongne.co/events/df2407/circles/125938,제26회 디. 페스타,Day1
문큰카페 갔다왔습니다. 카페에서 문큰 생각했습니다.,챠무,,,,,1sp,데뷔 못 하면 죽는 병 걸림,,,박문대 이세진,박문대X이세진,로맨틱,,일러스트,@chyamu_D,https://dongne.co/events/df2407/circles/126980,제26회 디. 페스타,Day1
"다이키치, 산책갈까?",지넹,,,,,1sp,앙상블스타즈,"누카니발,너를 찾는 파도,디스러브",,"스바루,토모야",,,,일러스트,@_jiNeng_,https://dongne.co/events/df2407/circles/124686,제26회 디. 페스타,Day1
가보자고!,애플민트,,,,,2sp,데뷔못하면죽는병걸림,,,,,,,,@apple_min_t_,https://dongne.co/events/df2407/circles/123917,제26회 디. 페스타,Day1
문어구이+휘옌,"문어구이, 휘옌",,,,,4sp,데뷔 못 하면 죽는 병 걸림,"어두운 바다의 등불이 되어,주술회전,화산귀환,내스급",,"박문대,선아현,테스타",선아현X박문대,"로맨틱,섹슈얼","박문대른, 청명른, 한유진른",일러스트,"@moonuuh, @Hwiyyen",https://dongne.co/events/df2407/circles/124029,제26회 디. 페스타,Day1
가보자마장,엄마,,,,,1sp,fkmt,"OC,마작,포켓몬sv,역전재판,검은방,회색도시,베리드스타즈,아카기,카이지",FKMT 쁘띠존: 바ざわ회 ~디페 내에 코 크신 분 계십니까~,,,,,"조형,기타",@RAPizza_,https://dongne.co/events/df2407/circles/124418,제26회 디. 페스타,Day1
교미더마니,교근,,,,,2sp,주술회전,,게토고죠 쁘띠존 《END UP》,"게토 스구루,고죠 사토루",게토 스구루X고죠 사토루,"로맨틱,섹슈얼",,"만화,일러스트,기타",@masseter_0,https://dongne.co/events/df2407/circles/124735,제26회 디. 페스타,Day1
근친의전당,"자렌, 레몽",,,,,2sp,내가 키운 s급들,,,"한유현,한유진",한유현X한유진,"섹슈얼,로맨틱",,"만화,소설",JAL_fn,https://dongne.co/events/df2407/circles/125019,제26회 디. 페스타,Day1
나혼렙부스,눌림,,,,,1sp,나혼렙,나혼자만레벨업,,,,,,,@Null_reading,https://dongne.co/events/df2407/circles/125017,제26회 디. 페스타,Day1
네글자식당,HiKi,,,,,2sp,카리스마,"아이나나,니지산지,죠죠(JOJO),앙스타(あんスタ),걸즈밴드크라이(ガルクラ)",,,,,,"만화,일러스트",,https://dongne.co/events/df2407/circles/124911,제26회 디. 페스타,Day1
달유리공방,모스까또,,,,,2sp,수공예품,"레진공예,실링왁스스티커",,,,"로맨틱,섹슈얼",,공예,@aaasti1397,https://dongne.co/events/df2407/circles/123343,제26회 디. 페스타,Day1
도깨비상점,도깨비상점,,,,,2sp,,,,,,,,공예,kkebistor,https://dongne.co/events/df2407/circles/124441,제26회 디. 페스타,Day1
도토리카페,riri,,,,,1sp,앙상블 스타즈,,,,,,,,@remi_riri,https://dongne.co/events/df2407/circles/123093,제26회 디. 페스타,Day1
두목유린채,말랑한무릎,,,,,2sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,임소병,청명X임소병,섹슈얼,,"만화,기타",mallangworld,https://dongne.co/events/df2407/circles/125866,제26회 디. 페스타,Day1
뒷산한계점,우우린,,,,,2sp,프로젝트 세카이 컬러풀스테이지 feat.하츠네 미쿠,,,"아오야기 토우야,시노노메 아키토",아오야기 토우야X시노노메 아키토,"로맨틱,섹슈얼",루이츠카,만화,,https://dongne.co/events/df2407/circles/123077,제26회 디. 페스타,Day1
뚜루뚜루룻,룬시아,,,,,2sp,전독시,가비지타임 데못죽,,중혁독자,유중혁X김독자,,,"일러스트,기타",,https://dongne.co/events/df2407/circles/123236,제26회 디. 페스타,Day1
마마야메론,고고,,,,,2sp,프로세카,프세카 오리지널,,,,,,,@3tx53l2gu ,https://dongne.co/events/df2407/circles/123349,제26회 디. 페스타,Day1
만엽매화당,벽랑,,,,,2sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,"백천,청명",,"로맨틱,섹슈얼",,"소설,만화",@byeokrang,https://dongne.co/events/df2407/circles/124468,제26회 디. 페스타,Day1
망무의전설,뮤즈,,,,,2sp,마도조사,젤다의전설,,"남망기,위무선",남망기X위무선,로맨틱,,일러스트,nyamuse,https://dongne.co/events/df2407/circles/126349,제26회 디. 페스타,Day1
모찌나가용,쥬,,,,,2sp,데뷔 못 하면 죽는 병 걸림,,,ㅇ,,,,"공예,기타",.,https://dongne.co/events/df2407/circles/125408,제26회 디. 페스타,Day1
몬다이나이,몬챠,,,,,1sp,"신데마스,은혼",,,,,,,일러스트,@mon_dai_nai,https://dongne.co/events/df2407/circles/124235,제26회 디. 페스타,Day1
미니밤호박,밤빵호박,,,,,2sp,반월당의 기묘한 이야기,진혼기,반월당 쁘띠존 : 나쁜 꿈은 끝났어,,,,,,ho_dan0203,https://dongne.co/events/df2407/circles/126775,제26회 디. 페스타,Day1
미어깻동굴,시오,,,,,2sp,명탐정 코난,,,"아카이슈이치,후루야레이",,"로맨틱,섹슈얼",,,comet_xio,https://dongne.co/events/df2407/circles/125765,제26회 디. 페스타,Day1
별먼지상점,말랭,,,,,2sp,,,,,,,,일러스트,@malengii,https://dongne.co/events/df2407/circles/124033,제26회 디. 페스타,Day1
부스러가되,앗곰,,,,,1sp,명급리,"데못죽,마마살",,"조의신,박문대,신청려,이한",천성헌X조의신,로맨틱,"의신른,문대른",일러스트,@i_iurtm,https://dongne.co/events/df2407/circles/124829,제26회 디. 페스타,Day1
북산칠공주,비나,,,,,2sp,슬램덩크,주술회전,,,,,,일러스트,@sebin_13,https://dongne.co/events/df2407/circles/124313,제26회 디. 페스타,Day1
사갈같은놈,사갈,,,,,4sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,청명,당보X청명,"해당없음,로맨틱",일소청명,"만화,소설,일러스트",@sagal_hwa,https://dongne.co/events/df2407/circles/123959,제26회 디. 페스타,Day1
소금빵가게,시오,,,,,1sp,가비지타임,주술회전,,,,,,,sioseasa1t,https://dongne.co/events/df2407/circles/125182,제26회 디. 페스타,Day1
안녕하세요,질러,,,,,1sp,,,,,,,,,,https://dongne.co/events/df2407/circles/125847,제26회 디. 페스타,Day1
애플블로썸,소내,,,,,1sp,데못죽,초심돌,,,,,,일러스트,,https://dongne.co/events/df2407/circles/123167,제26회 디. 페스타,Day1
에스페란사,천경,,,,,2sp,천관사복,"마도조사,인사반파자구계통,흑집사,나츠메 우인장",,화성 사련,,로맨틱,,"만화,일러스트",@tenkei121,https://dongne.co/events/df2407/circles/126219,제26회 디. 페스타,Day1
의원또살다,가홍,,,,,1sp,"의원,다시 살다",,,진천희,,,,일러스트,gahong_,https://dongne.co/events/df2407/circles/126358,제26회 디. 페스타,Day1
잠깐그라탕,잠깐,,,,,2sp,데뷔 못 하면 죽는 병 걸림,"전지적 독자 시점,어두운 바다의 등불이 되어",,,청려X박문대(류건우),,중혁독자(중독),,,https://dongne.co/events/df2407/circles/126218,제26회 디. 페스타,Day1
제형입니다,우엉,,,,,1sp,내가 키운 s급들,,,"한유진,한유현",한유현X한유진,로맨틱,,"조형,기타,일러스트",@ueongEueong,https://dongne.co/events/df2407/circles/124737,제26회 디. 페스타,Day1
젤리보관함,냥젤,,,,,1sp,데뷔못하면 죽는 병 걸림,,,,,,,"소설,만화",@NYAN_zzell,https://dongne.co/events/df2407/circles/123766,제26회 디. 페스타,Day1
진티엔리밍,비녀부스,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2407/circles/125465,제26회 디. 페스타,Day1
크림소다당,챠비별,,,,,2sp,,,,,,,,,nyavender,https://dongne.co/events/df2407/circles/124754,제26회 디. 페스타,Day1
킴의가시네,루치,,,,,2sp,네가죽어,,,미도리 소우 사라,소우X사라,"로맨틱,섹슈얼",,"만화,일러스트",@ru_chi_i,https://dongne.co/events/df2407/circles/123813,제26회 디. 페스타,Day1
투명식빵몬,몬,,,,,2sp,파이널판타지14,,,"빛의전사,그라하티아",빛의전사X그라하티아,섹슈얼,빛의전사x에렌빌,"만화,일러스트",@strawpg,https://dongne.co/events/df2407/circles/125058,제26회 디. 페스타,Day1
팝콘팝니다,굿게,,,,,2sp,"가비지타임,내가키운S급들,데뷔못하면죽는병걸림",,,"현제유진,박문대",,해당없음,,일러스트,_ellllk,https://dongne.co/events/df2407/circles/123546,제26회 디. 페스타,Day1
팥차전문점,빙봉,,,,,2sp,"의원,다시 살다",,,"진천희,제갈린,유호",,해당없음,,,@_you_n_me,https://dongne.co/events/df2407/circles/125636,제26회 디. 페스타,Day1
폭탄돌리기,야마,,,,,2sp,포켓몬스터,슬램덩크,,"단델,금랑,송태섭,정대만",단델X금랑,"로맨틱,섹슈얼",송태섭x정대만,,@YAMAAA_KK,https://dongne.co/events/df2407/circles/123844,제26회 디. 페스타,Day1
햇님잡화점,나기,,,,,2sp,플레이브,하이큐.데못죽,,,,,,,,https://dongne.co/events/df2407/circles/124487,제26회 디. 페스타,Day1
허니러스크,플,,,,,2sp,수공예,,,,,"로맨틱,섹슈얼",호열백호호열,공예,honeyrusks_plz,https://dongne.co/events/df2407/circles/124182,제26회 디. 페스타,Day1
에우메네스 ~마케도니아에 춤추듯 내려온 천재~,masse,,,,,2sp,"아카기,히스토리에","죠죠,골든카무이",,"아카기,에우메네스",,해당없음,,만화,@masse89898080,https://dongne.co/events/df2407/circles/125802,제26회 디. 페스타,Day1
신기하게도 네 인물의 장르는 같다,"와니,천생연분,먼키친,통귤탕후루",,,,,2sp,"역전재판,대역전재판","명탐정 코난,이세계 착각 헌터",,,,,"아카아무,하기마츠",일러스트,"@77_us_77,@tgaa_danshi,@ meow__web,@Dld__dgs",https://dongne.co/events/df2407/circles/125265,제26회 디. 페스타,Day1
댄스플로어 달링,랄랑,,,,,1sp,캐릭터 문구,,,,,로맨틱,,"기타,일러스트",@lalangheej,https://dongne.co/events/df2407/circles/123301,제26회 디. 페스타,Day1
매화검존이 구한 중원 치고는 참,물개,,,,,4sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,"청명,당보",당보X청명,"로맨틱,해당없음",,,@185cm_158cm,https://dongne.co/events/df2407/circles/126341,제26회 디. 페스타,Day1
백의화랑을 우로 밀어 잠금해제,"양서리, 한서",,,,,2sp,진혼기,진혼기,,"자하,설영",자하X설영,"로맨틱,섹슈얼",,소설,@_be612,https://dongne.co/events/df2407/circles/126709,제26회 디. 페스타,Day1
축구공으로 마을 지키기,횐,,,,,2sp,윈브레,"블루록,하이큐,화산귀환,전지적독자시점",,"스오 하야토,사쿠라 하루카,나기 세이시로,이사기 요이치,이토시 린,미야 아츠무,히나타 쇼요,백천,청명,유중혁,김독자",나기 세이시로X이사기 요이치,로맨틱,"나기이사, 린이사, 츠무히나, 백천청명, 중혁독자",일러스트,@Huin_love,https://dongne.co/events/df2407/circles/123644,제26회 디. 페스타,Day1
대재앙인데 둘이 사랑을 왜 해,지영랑,,,,,1sp,진혼기,,,설영,자하X설영,로맨틱,,일러스트,@jiyeonglang,https://dongne.co/events/df2407/circles/125379,제26회 디. 페스타,Day1
부스잡아온 도롱이,샴개,,,,,2sp,가비지타임,,,,,,,소설,,https://dongne.co/events/df2407/circles/123685,제26회 디. 페스타,Day1
쏙쏙빼먹는 소세지,쏙쏘,,,,,2sp,명탐정 코난,화산귀환,,,,로맨틱,,"일러스트,만화",@ThrThtttt,https://dongne.co/events/df2407/circles/126567,제26회 디. 페스타,Day1
에브리데이 선데이,방주,,,,,1sp,붕괴 스타레일,"원신,니지산지",,"어벤츄린,레이시오,카나에",레이시오X어벤츄린,로맨틱,,만화,,https://dongne.co/events/df2407/circles/125222,제26회 디. 페스타,Day1
구원자님과 오렌지 두 알,옌,,,,,1sp,어두운 바다의 등불이 되어,,재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,"김재희,박무현",김재희X박무현,"로맨틱,섹슈얼,해당없음",,,@NNNNN_AY,https://dongne.co/events/df2407/circles/123262,제26회 디. 페스타,Day1
앞머리에도 주력이 있나요,씅애,,,,,2sp,"주술회전,게토고죠",,게토고죠 쁘띠존 《END UP》,"게토 스구루,고죠 사토루",,"섹슈얼,로맨틱",,"만화,일러스트,공예",@aoi_nami_koishi,https://dongne.co/events/df2407/circles/124994,제26회 디. 페스타,Day1
리츠마오와 요것저것,럼,,,,,1sp,앙상블스타즈,,,"사쿠마 리츠,이사라 마오,아마기 히이로,시라토리 아이라,츠키나가 레오,세나 이즈미",,"로맨틱,섹슈얼","리츠마오, 히이아이, 레오이즈",일러스트,lumginq,https://dongne.co/events/df2407/circles/126401,제26회 디. 페스타,Day1
문대큰세의 번달번줌,서문바다,,,,,1sp,데뷔 못 하면 죽는 병 걸림,,,박문대,,"로맨틱,섹슈얼",,소설,@seomunbada_DMJ,https://dongne.co/events/df2407/circles/125782,제26회 디. 페스타,Day1
주워주세요 구원자님,바움,,,,,1sp,어두운 바다의 등불이 되어,,재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,김재희 박무현 취급주의,,섹슈얼,,소설,web_iddm,https://dongne.co/events/df2407/circles/123066,제26회 디. 페스타,Day1
할말있으면 라이브로 해,랩실,,,,,2sp,프로젝트 세카이,"앙상블 스타즈,명문고 EX급 조연의 리플레이,우마무스메",,,,,,,,https://dongne.co/events/df2407/circles/124654,제26회 디. 페스타,Day1
여기서부터 고게까지 다 주세요,"재이, 몽",,,,,2sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,로맨틱,,"기타,만화,소설","@gogecake_yam_, @maoneandon1y",https://dongne.co/events/df2407/circles/126851,제26회 디. 페스타,Day1
남누자나의 죽여주는 사랑,또처,,,,,2sp,주술회전,,게토고죠 쁘띠존 《END UP》,"게토 스구루,고죠 사토루",게토 스구루X고죠 사토루,"로맨틱,섹슈얼",,"만화,일러스트",@ttoeatagain,https://dongne.co/events/df2407/circles/125725,제26회 디. 페스타,Day1
매화도사가 보증하는 당과 가게,국히,,,,,1sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,,,,,,,https://dongne.co/events/df2407/circles/124593,제26회 디. 페스타,Day1
박무현쌤이 말아주는 짬뽕(부제:씹고 뜯고 맛보고 즐기고),망구,,,,,2sp,어두운 바다의 등불이 되어,,,"박무현,신해량,서지혁,백애영,김재희",서지혁X신해량,"로맨틱,섹슈얼",무현지혁,소설,@mang9ooo_,https://dongne.co/events/df2407/circles/123939,제26회 디. 페스타,Day1
청문사형의 육아실패 스토리,"산신 , 루이월, 냴",,,,,1sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,"청문,청명,청진",,"로맨틱,해당없음",논컾,"만화,일러스트,소설","@Sansiln0 , @lu_iwol, @New_c1010",https://dongne.co/events/df2407/circles/125392,제26회 디. 페스타,Day1
성공한다면 무언가를 보여드리겠습니다,904,,,,,1sp,데뷔못하면죽는병걸림,"슬램덩크,가비지타임",,,정우성X이명헌,"섹슈얼,로맨틱",,일러스트,@9woo4myung,https://dongne.co/events/df2407/circles/124872,제26회 디. 페스타,Day1
매화검법도 마법이라고 볼 수 있지 않을까요?,도붓,,,,,2sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,장일소 호가명 임소병 청명,일소X가명,로맨틱,"남궁도위,임소병","기타,소설,만화,일러스트",@saae_ang,https://dongne.co/events/df2407/circles/126144,제26회 디. 페스타,Day1
검사님에게 애착변호사를 주세요!,나만만세,,,,,1sp,대역전재판,역전재판 시리즈,,"바로크 반직스,나루호도 류노스케",바로크 반직스X나루호도 류노스케,로맨틱,아소류,"일러스트,기타,만화",@kje5645_tdgs,https://dongne.co/events/df2407/circles/126160,제26회 디. 페스타,Day1
굿즈팔이소녀,rtyu778,,,,,1sp,데뷔 못 하면 죽는 병 걸림,"전지적 독자 시점,어두운 바다의 등불이 되어",,"청려,박문대,유중혁,김독자",,,,일러스트,mindy_cmt,https://dongne.co/events/df2407/circles/124041,제26회 디. 페스타,Day1
근췬제형부스,"sihan12, 하드타코",,,,,2sp,내가 키운 s급들,,,한유현 한유진,,"섹슈얼,로맨틱",,,@sihanbu12,https://dongne.co/events/df2407/circles/124959,제26회 디. 페스타,Day1
냉동치즈버거,"따안,Noc",,,,,2sp,혈계전선,,,,,"섹슈얼,로맨틱",,"만화,일러스트,소설",,https://dongne.co/events/df2407/circles/124213,제26회 디. 페스타,Day1
두부착즙부스,바다,,,,,2sp,프로젝트 세카이,,,"아오야기 토우야,시노노메 아키토",아오야기 토우야X시노노메 아키토,로맨틱,,만화,,https://dongne.co/events/df2407/circles/123098,제26회 디. 페스타,Day1
메이릴리가든,하다월,,,,,4sp,,,,,,,,공예,@Ma_Li_garden,https://dongne.co/events/df2407/circles/123676,제26회 디. 페스타,Day1
멧챠브레이커,시옷,,,,,2sp,윈드브레이커,,,,스오 하야토X사쿠라 하루카,"로맨틱,섹슈얼",,만화,,https://dongne.co/events/df2407/circles/123148,제26회 디. 페스타,Day1
부스명뭐하지,세이,,,,,2sp,데못죽,,,박문대,,,,일러스트,sei,https://dongne.co/events/df2407/circles/124811,제26회 디. 페스타,Day1
부스명뭐하지,ㅎㅅ,,,,,1sp,데못죽,,,박문대,,,,,,https://dongne.co/events/df2407/circles/123279,제26회 디. 페스타,Day1
생크림고게떡,mg,,,,,2sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루,게토 스구루",,"로맨틱,섹슈얼",,소설,@ggmin_gge,https://dongne.co/events/df2407/circles/123468,제26회 디. 페스타,Day1
서라벌아이돌,지안랑,,,,,2sp,진혼기,,,"김자하,김설영,자하,설영",자하X설영,"로맨틱,섹슈얼",,"소설,만화",dear_my_lune_,https://dongne.co/events/df2407/circles/123488,제26회 디. 페스타,Day1
서라벌파출소,"쇠고랑, 야마랑, 염병랑",,,,,2sp,진혼기,어두운 바다의 등불이 되어,,,자하X설영,"로맨틱,섹슈얼",해량무현,"만화,일러스트",@s_ko_rang,https://dongne.co/events/df2407/circles/124358,제26회 디. 페스타,Day1
서라벌파출소,"먀먕랑, 쇠고랑",,,,,2sp,진혼기,어두운 바다의 등불이 되어,,,자하X설영,"로맨틱,섹슈얼",해량무현,"일러스트,만화",mya_myang___,https://dongne.co/events/df2407/circles/123806,제26회 디. 페스타,Day1
슬슬결혼하죠,랑,,,,,1sp,진혼기,설영자하/서검서준,,설영자하 서검서준,,,,,.,https://dongne.co/events/df2407/circles/124043,제26회 디. 페스타,Day1
습격을막아라,러블리꾸꾸,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2407/circles/123516,제26회 디. 페스타,Day1
아무튼고게함,Momo,,,,,1sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루,게토 스구루",고죠 사토루X게토 스구루,"로맨틱,섹슈얼",,소설,musical_MNA,https://dongne.co/events/df2407/circles/125834,제26회 디. 페스타,Day1
여름맞이상점,"별모래, 치롤",,,,,2sp,"창작일러스트,창작시집,레진공예,매듭공예,수공예",가죽공예,,,,,,"공예,기타,일러스트,소설",,https://dongne.co/events/df2407/circles/124267,제26회 디. 페스타,Day1
월간누적최애,김아미,,,,,1sp,앙상블스타즈,,,올캐릭터,,,,"공예,조형,만화",@frozen_ami,https://dongne.co/events/df2407/circles/123659,제26회 디. 페스타,Day1
임시케이지예,임시계,,,,,2sp,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠.,,,"아오야기 토우야,시노노메 아키토",아오야기 토우야X시노노메 아키토,로맨틱,,"만화,일러스트",imis_2,https://dongne.co/events/df2407/circles/125604,제26회 디. 페스타,Day1
작은먼지상점,Lun룬,,,,,2sp,내스급,데못죽/전독시/주술회전,,한유진,,,,"일러스트,기타",@Talen_free,https://dongne.co/events/df2407/circles/123888,제26회 디. 페스타,Day1
전자미개지예,전자미녀,,,,,2sp,프로젝트세카이 피처링하츠네미쿠,,,,아오야기토우야X시노노메아키토,"로맨틱,섹슈얼","주하나,하준알렌,토라후유","만화,소설,일러스트",coffeeXhotcake,https://dongne.co/events/df2407/circles/125730,제26회 디. 페스타,Day1
족제비마라탕,들레,,,,,2sp,천관사복,인사반파,,사련,,해당없음,,"만화,일러스트,기타",@Deulle_Mm,https://dongne.co/events/df2407/circles/123180,제26회 디. 페스타,Day1
중원십전상단,창식,,,,,4sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,청명,당보X청명,해당없음,청명소병,"만화,일러스트",hitz_0o0,https://dongne.co/events/df2407/circles/124020,제26회 디. 페스타,Day1
티티포레스트,티티포레스트,,,,,1sp,1차 창작 문구 일러스트,,,,,,,일러스트,@titi_forest_,https://dongne.co/events/df2407/circles/124065,제26회 디. 페스타,Day1
환타와아이들,"진저,Email ,환타",,,,,2sp,주술회전,,후시른 쁘띠존 3회 [ MEGUMI IS ALWAYS RIGHT ],후시구로메구미,,,,,"@myson_gumi,@email2140,",https://dongne.co/events/df2407/circles/124683,제26회 디. 페스타,Day1
힙찔이매니저,메이,,,,,1sp,"파라라이,아이나나",,,,,,,,@Maii_050225,https://dongne.co/events/df2407/circles/123968,제26회 디. 페스타,Day1
청백도맞들면 낫다,집오리,,,,,1sp,화산귀환,,청명백천 쁘띠존 <청명아! 백천아! 안되겠다 혼인하자>,청명백천,청명X백천,해당없음,,만화,oribalsick,https://dongne.co/events/df2407/circles/123458,제26회 디. 페스타,Day1
"해공말수부터 해말, 해리드레까지","클린스윕, 레안, 마담로투스",,,,,2sp,해리포터,3인 앤솔로지,,"해리 포터,드레이코 말포이",해리 포터X드레이코 말포이,로맨틱,,"만화,일러스트",@HPDM_0731,https://dongne.co/events/df2407/circles/124634,제26회 디. 페스타,Day1
