부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
도마뱀의 보물함,해룡,G-12,G,12,,2sp,,,,,,,,"만화,공예",tlzn01,https://dongne.co/events/df2607/circles/166651,제34회 디. 페스타(토),Day1
멧돼지에 맞서다,"공무원이좋다, 게오오니",Q-20,Q,20,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,류재관 최요원,류재관X최요원,로맨틱,,만화,,https://dongne.co/events/df2607/circles/167138,제34회 디. 페스타(토),Day1
배구하는 명탐정,mesame,L-16,L,16,,2sp,하이큐,명탐정 코난,,,사쿠사 키요오미X우시지마 와카토시,로맨틱,야마토 칸스케x우에하라 유이,"만화,일러스트",mesame_HQ,https://dongne.co/events/df2607/circles/169064,제34회 디. 페스타(토),Day1
베이커가 디비전,서룡,B-11,B,11,,2sp,히프노시스 마이크,"코난,마차살",,,아오히츠기 사마토키X누루데 사사라,로맨틱,,만화,4amaisfunk,https://dongne.co/events/df2607/circles/168986,제34회 디. 페스타(토),Day1
보송보송 소미네,솜소미,P-06,P,06,,2sp,괴담에 떨어져도 출근을 해야 하는구나,헌터헌터,,"최요원,류재관,김솔음,D조",,,,,uncannysom,https://dongne.co/events/df2607/circles/168596,제34회 디. 페스타(토),Day1
사슴고기 전문점,"라가머핀 , 숭늉",F-22,F,22,,2sp,해즈빈 호텔,헬루바 보스,✦ 웰컴 투 헬 ✦ - 헬라버스 쁘띠존,알래스터 위주,,,,"만화,일러스트,소설,공예","Ragamuffin21, shungnung_tndsb",https://dongne.co/events/df2607/circles/169190,제34회 디. 페스타(토),Day1
신슈소바 연구회,깨알,I-13,I,13,,2sp,"명탐정 코난,하이큐-!!,가비지타임",,,,,,,소설,,https://dongne.co/events/df2607/circles/167539,제34회 디. 페스타(토),Day1
앧엜카페 루벤점,니엘,I-06,I,06,,2sp,엘소드,,엘소드 쁘띠존 :: 엘리오스 100년 살기,"엘소드,애드",애드X엘소드,,,"일러스트,소설",ImUrEl1227,https://dongne.co/events/df2607/circles/167131,제34회 디. 페스타(토),Day1
왕밤빵의 세카이,왕밤빵,A-03b,A,03,b,1sp,프로젝트 세카이,,루이츠카 쁘띠존【 달을 향해 별을 쏘아라 】,,카미시로 루이X텐마 츠카사,,,,,https://dongne.co/events/df2607/circles/167390,제34회 디. 페스타(토),Day1
우당탕탕 놀이터,뿌쑝,G-20a,G,20,a,1sp,디지몬,,,신테일,,,,,koozh1,https://dongne.co/events/df2607/circles/168393,제34회 디. 페스타(토),Day1
우마뾰이 란타로,닌담곰,D-21,D,21,,2sp,닌타마(닌자보이란타로),우마무스메,,"케마 토메사부로,젠포우지 이사쿠",케마 토메사부X젠포우지 이사쿠,"로맨틱,섹슈얼",,"만화,일러스트",ninzadamgom,https://dongne.co/events/df2607/circles/167582,제34회 디. 페스타(토),Day1
장도리와 외계인,사마,V-16,V,16,,2sp,이세계 착각 헌터,,,<이세계 착각 헌터> 작 중 캐릭터,정하성X김기려,"로맨틱,섹슈얼",찐려른,,sm5927602,https://dongne.co/events/df2607/circles/166661,제34회 디. 페스타(토),Day1
쫀득쫀득 유치원,빈제,Z-04a,Z,04,a,1sp,포켓몬스터,,,포켓몬,,,,"공예,조형",Bin_ze__,https://dongne.co/events/df2607/circles/168598,제34회 디. 페스타(토),Day1
퇴근하고 싶어요,결체,R-03b,R,03,b,1sp,괴담출근,"명탐정코난,엘소드",,,,,,,,https://dongne.co/events/df2607/circles/168140,제34회 디. 페스타(토),Day1
신랑부활 위원회 ,단지,D-19,D,19,,2sp,트라이건,,,,니콜라스 D. 울프우드X밧슈 더 스탬피드,"로맨틱,섹슈얼",,,Danji_tri,https://dongne.co/events/df2607/circles/168336,제34회 디. 페스타(토),Day1
보라빨강 나오는 부스,이노,I-22,I,22,,2sp,엘소드,,,,,,,,purplexred_,https://dongne.co/events/df2607/circles/167241,제34회 디. 페스타(토),Day1
자헌솔음 바이럴 부스,이삼,O-15a,O,15,a,1sp,"괴담출근,괴담에 떨어져도 출근을 해야 하는구나",,,"이자헌,김솔음",이자헌X김솔음,"로맨틱,로맨틱,섹슈얼",,"만화,소설,일러스트",oxe2oxe3,https://dongne.co/events/df2607/circles/168088,제34회 디. 페스타(토),Day1
해저기지 유실물 센터,리버,X-16,X,16,,2sp,어두운 바다의 등불이 되어,은행원도 용꿈을 꾸나요,,"박무현,신해량,서지혁,백애영,김재희",,,지혁해량,"만화,기타","NPIUS_r, anaksunam8n",https://dongne.co/events/df2607/circles/167522,제34회 디. 페스타(토),Day1
아이보가 여장한 건에 대하여,아샤,A-12,A,12,,2sp,프세카,,,,아키토X토우야,,,"일러스트,만화",Asha_prsk,https://dongne.co/events/df2607/circles/168155,제34회 디. 페스타(토),Day1
귀여워도 출근을 해야 하는구나,용사,"S-07, S-18",S,07,,4sp,괴담출근,,,,,,,,04_0IV,https://dongne.co/events/df2607/circles/167557,제34회 디. 페스타(토),Day1
너희들은 그뭐냐 그거다,랑고씨,Z-18,Z,18,,2sp,"너희들은 변호됐다,변호됨",,,,,,,,,https://dongne.co/events/df2607/circles/168386,제34회 디. 페스타(토),Day1
강원도의 여름은 덥나요 춥나요,"salmon, TAMANG",J-19,J,19,,2sp,명탐정 코난,,,,야마토 칸스케X우에하라 유이,로맨틱,"후루카자, 쥬고치하",소설,"periodic_salmom, tamang_FRKZ",https://dongne.co/events/df2607/circles/167459,제34회 디. 페스타(토),Day1
게토고죠 쁘띠존 주최부스,,M-13,M,13,,2sp,,,게토고죠 쁘띠존 「맛있어져라~♥︎ 스구사토큥♡」,,,,,,,https://dongne.co/events/df2607/circles/175395,제34회 디. 페스타(토),Day1
아무래도 마법을 써야겠지,비나리,W-11,W,11,,2sp,블랙배저,,블랙배저 NCP 쁘띠존: Mother tree's lullaby,,,,,,B_nary_,https://dongne.co/events/df2607/circles/169236,제34회 디. 페스타(토),Day1
즛토즛토 궁극… 프로듀싱,엠버,B-20a,B,20,a,1sp,아이돌마스터 사이드엠,,아이돌마스터 사이드엠 쁘띠존,"타이가 타케루,키자키 렌,엔죠지 미치루,사쿠라바 카오루,텐도 테루,카시와기 츠바사",타이가 타케루X키자키 렌,"로맨틱,해당없음,로맨틱",테루카오(텐도 테루 X 사쿠라바 카오루),"만화,일러스트",amberiiiiv,https://dongne.co/events/df2607/circles/168701,제34회 디. 페스타(토),Day1
프리파라 그곳은 여자들의 초원,만마,Y-26,Y,26,,2sp,천막의 자두가르,"프리티 시리즈,무기미도",,,,,,만화,mangajug,https://dongne.co/events/df2607/circles/167512,제34회 디. 페스타(토),Day1
광부들을 다양한 눈높이로 보고 있는 하이가드,네온,X-03b,X,03,b,1sp,트랜스포머,,,,,,,"만화,일러스트",Ne0nnie_,https://dongne.co/events/df2607/circles/168350,제34회 디. 페스타(토),Day1
엽사에게 잡혀온 외계인이 기창을 내두른다,찌게,T-18b,T,18,b,1sp,이착헌,,기려창호 쁘띠존 : 함께 가요 2026 기창 엑스포,"김기려,강창호",,"섹슈얼,로맨틱",,소설,tlfghksi__,https://dongne.co/events/df2607/circles/167031,제34회 디. 페스타(토),Day1
솔음돋는 연애는 사절입니다,최솔 앤솔로지,N-15,N,15,,2sp,괴담에 떨어져도 출근을 해야 하는구나,괴담출근,최솔 쁘띠존 : 달달하고 달콤한 세레나데,"최요원,김솔음",최요원X김솔음,"해당없음,로맨틱",최솔,"만화,소설",choisol_mp4,https://dongne.co/events/df2607/circles/169252,제34회 디. 페스타(토),Day1
미라이데 맛떼루!,캔모,D-09b,D,09,b,1sp,"니지산지,보컬로이드,나의 히어로 아카데미아",,,하츠네 미쿠,,로맨틱,,일러스트,canm0_3,https://dongne.co/events/df2607/circles/168533,제34회 디. 페스타(토),Day1
공항에서 기다릴게,"아원, 행",M-18,M,18,,2sp,주술회전,,게토고죠 쁘띠존 「맛있어져라~♥︎ 스구사토큥♡」,"게토 스구루,고죠 사토루",게토 스구루X고죠 사토루,로맨틱,,"만화,일러스트,기타","awon_nyam, lxng725",https://dongne.co/events/df2607/circles/169148,제34회 디. 페스타(토),Day1
너희들은 침수됐다,몽땅,"X-13, X-14",X,13,,4sp,어바등,"변호됨,괴담출근(괴출)",,,,,,,mongddang__1,https://dongne.co/events/df2607/circles/167918,제34회 디. 페스타(토),Day1
다칸마리 떡백마리,"인절미 박사, 9",K-04,K,04,,2sp,귀멸의칼날,게나조,,,,,,,,https://dongne.co/events/df2607/circles/166819,제34회 디. 페스타(토),Day1
동인지는 꿈이잖아,홍시 은디,V-10,V,10,,2sp,<진혼기>,"마차살,히카루의 바둑",,,자하X설영,로맨틱,"아키히카, 레오루카","만화,소설,사진,기타",persimmon613,https://dongne.co/events/df2607/circles/168274,제34회 디. 페스타(토),Day1
소탐대실 사필귀정,mukbab,R-19b,R,19,b,1sp,아이돌리쉬 세븐,히프노시스마이크,,,오사카 소고X요츠바 타마키,로맨틱,,,mukbab_,https://dongne.co/events/df2607/circles/166650,제34회 디. 페스타(토),Day1
쏘아올린 새우튀김,Lusy,X-23,X,23,,2sp,Nu:카니발,,,올 캐릭터,,,,기타,,https://dongne.co/events/df2607/circles/167307,제34회 디. 페스타(토),Day1
아기희야 행복하렴,빙구들,Y-15b,Y,15,b,1sp,의원 다시 살다,,,,,,,소설,RlLHel,https://dongne.co/events/df2607/circles/168337,제34회 디. 페스타(토),Day1
유영하는 우주에서,이지,X-19,X,19,,2sp,어두운 바다의 등불이 되어,화산귀환,,이지현 백애영,,로맨틱,,만화,Daisy27from,https://dongne.co/events/df2607/circles/167885,제34회 디. 페스타(토),Day1
이것저것 구매하라,U.K,W-02,W,02,,2sp,하이큐,이누야샤 괴8 등등 다수,,,,,,만화,,https://dongne.co/events/df2607/circles/169105,제34회 디. 페스타(토),Day1
펜타그램 전자상가,농민,F-21b,F,21,b,1sp,해즈빈 호텔,,✦ 웰컴 투 헬 ✦ - 헬라버스 쁘띠존,"알래스터,복스",복스X알래스터,"섹슈얼,로맨틱,로맨틱,섹슈얼",,만화,__nongmin__,https://dongne.co/events/df2607/circles/167102,제34회 디. 페스타(토),Day1
고릴라와 허접멸치~울트라로맨틱~,tbyys2,V-02,V,02,,2sp,흡혈귀는 툭하면 죽는다,흡툭죽,,로널드 드라루크,로널드X드라루크,"로맨틱,섹슈얼",,"만화,소설",himtroll,https://dongne.co/events/df2607/circles/166658,제34회 디. 페스타(토),Day1
블랙배저 팬아트북 ,나안,K-03a,K,03,a,1sp,블랙배저,,,힐데베르트,,해당없음,,,,https://dongne.co/events/df2607/circles/167934,제34회 디. 페스타(토),Day1
방청소를 슥샅슥샅 하자,"파산, 멸망",M-23,M,23,,2sp,주술회전,,게토고죠 쁘띠존 「맛있어져라~♥︎ 스구사토큥♡」,게토 스구루 / 고죠 사토루,,,,만화,"pasan_S5, byeol_lo",https://dongne.co/events/df2607/circles/167705,제34회 디. 페스타(토),Day1
수장님이 지켜보고 계셔,.,W-19b,W,19,b,1sp,천지해,,,,,,,만화,,https://dongne.co/events/df2607/circles/168689,제34회 디. 페스타(토),Day1
외계인을 사냥하는 모임,포필,T-15a,T,15,a,1sp,이세계 착각 헌터,,기려창호 쁘띠존 : 함께 가요 2026 기창 엑스포,"김기려,강창호",김기려X강창호,"섹슈얼,로맨틱",,만화,,https://dongne.co/events/df2607/circles/168458,제34회 디. 페스타(토),Day1
천사이자 악마이자 아빠,동주,R-03a,R,03,a,1sp,괴담에 떨어져도 출근을 해야 하는구나,해즈빈호텔,,곽제강,,"로맨틱,섹슈얼",,"만화,일러스트",lv21vor,https://dongne.co/events/df2607/circles/167923,제34회 디. 페스타(토),Day1
행복하면 레밍하고 울어,.,U-18a,U,18,a,1sp,이착헌,,,,,,,만화,,https://dongne.co/events/df2607/circles/168970,제34회 디. 페스타(토),Day1
루이츠카 쁘띠존【 달을 향해 별을 쏘아라 】 주최부스,,A-01,A,01,,2sp,프로젝트 세카이 컬러풀 스테이지 feat.하츠네미쿠,,루이츠카 쁘띠존【 달을 향해 별을 쏘아라 】,"카미시로 루이,텐마 츠카사",카미시로 루이X텐마 츠카사,로맨틱,,,ritk_petit,https://dongne.co/events/df2607/circles/175393,제34회 디. 페스타(토),Day1
이렇게나 사랑하게 될줄 몰랐어요 진짜로,치엘로,W-12b,W,12,b,1sp,블랙배저,,블랙배저 NCP 쁘띠존: Mother tree's lullaby,블랙배저,,,,소설,_Moon_Luna,https://dongne.co/events/df2607/circles/167509,제34회 디. 페스타(토),Day1
황무지에 떨어져서 개간함,세인,W-08,W,08,,2sp,"내 무협 주인공이 나를 싫어한다,주나싫",안정함,,,,"로맨틱,해당없음",,,myeonlyunjins4,https://dongne.co/events/df2607/circles/167530,제34회 디. 페스타(토),Day1
이세계에 떨어져도 출근을 해야 하는구나,만다린,P-17a,P,17,a,1sp,괴담에 떨어져도 출근을 해야 하는구나,"리제로부터 시작하는 이세계생활,리제로",,,,,,,110Mandarin,https://dongne.co/events/df2607/circles/167176,제34회 디. 페스타(토),Day1
아내들이 행복해야 가정이 화목하다,"공중에 뜸,아기",V-13,V,13,,2sp,이세계 착각 헌터,,,김기려 선우연 강창호,김기려X선우연X강창호,"로맨틱,섹슈얼","연김강,기려연","만화,일러스트,기타",cc_airborne,https://dongne.co/events/df2607/circles/168879,제34회 디. 페스타(토),Day1
제●나이 아카아무 부스명 추천해줘,"별깡, 치즈구멍",J-11a,J,11,a,1sp,명탐정 코난,,2026 아카아무 쁘띠존: 10VE 10OP,,아카이 슈이치X아무로 토오루,"로맨틱,섹슈얼",,"만화,일러스트",Mi2l2riso,https://dongne.co/events/df2607/circles/168278,제34회 디. 페스타(토),Day1
챗●피티 아카아무 부스명 추천해줘,"치즈구멍, 별깡",J-11b,J,11,b,1sp,"명탐정코난,명탐정 코난",닥터스톤,2026 아카아무 쁘띠존: 10VE 10OP,,아카이 슈이치X아무로 토오루,"로맨틱,섹슈얼,로맨틱,섹슈얼",스탠제노,,Cheesehole_desu,https://dongne.co/events/df2607/circles/169028,제34회 디. 페스타(토),Day1
눈내리는 할로윈의 고속도로,생활연구소,J-04,J,04,,2sp,명탐정코난,,,,,,,,da_life_conan,https://dongne.co/events/df2607/circles/167505,제34회 디. 페스타(토),Day1
김기려가 강창호를 사랑해서 죽었으면 좋겠어,제출하세요,T-11a,T,11,a,1sp,이세계 착각 헌터,,기려창호 쁘띠존 : 함께 가요 2026 기창 엑스포,"김기려,강창호",김기려X강창호,로맨틱,,소설,kzhn8107,https://dongne.co/events/df2607/circles/168045,제34회 디. 페스타(토),Day1
클라인에 떨어져도 출근해야하는구나…,토파랑기린,X-24,X,24,,2sp,누카니발,"괴담출근,어바등",,에이트,,,,"만화,일러스트",topa_manse,https://dongne.co/events/df2607/circles/168833,제34회 디. 페스타(토),Day1
고양이를 오른쪽으로,치이즈,N-24a,N,24,a,1sp,괴담에 떨어져도 출근을 해야 하는구나,,최솔 쁘띠존 : 달달하고 달콤한 세레나데,"최요원,김솔음",최요원X김솔음,"섹슈얼,로맨틱",,소설,pllilive,https://dongne.co/events/df2607/circles/169106,제34회 디. 페스타(토),Day1
상준나무 사랑걸렸네,리미림,J-17,J,17,,2sp,명탐정 코난,,2026 아카아무 쁘띠존: 10VE 10OP,아카이슈이치 아무로토오루,아카이슈이치X아무로토오루,"로맨틱,섹슈얼",,소설,limilim_otaku,https://dongne.co/events/df2607/circles/167337,제34회 디. 페스타(토),Day1
닌타마가 무로마치에 유통?,삶은계란(견닌),D-22b,D,22,b,1sp,닌타마란타로,,,,케마 토메사부로X젠포우지 이사쿠,로맨틱,,,1doware,https://dongne.co/events/df2607/circles/169072,제34회 디. 페스타(토),Day1
독일주종 한국에서도 연애해라,pepperrikka,V-23b,V,23,b,1sp,블루록,블리치,,,,"로맨틱,섹슈얼",,소설,rrikka_0909,https://dongne.co/events/df2607/circles/168532,제34회 디. 페스타(토),Day1
우리장르 정상영업합니다,삼사,N-18,N,18,,2sp,괴담출근,적왕사,,김솔음,최요원X김솔음,,,,tls1834,https://dongne.co/events/df2607/circles/167428,제34회 디. 페스타(토),Day1
변호됏나?,얼,Z-19b,Z,19,b,1sp,"너희들은 변호됐다,변호됨",,,,강민재X차주한,로맨틱,,소설,,https://dongne.co/events/df2607/circles/168951,제34회 디. 페스타(토),Day1
하롱살롱/겨울의꿈,하롱살롱,"H-16, H-17",H,16,,4sp,,,,,,,,,,https://dongne.co/events/df2607/circles/166829,제34회 디. 페스타(토),Day1
중얼중얼..,오지,L-12,L,12,,2sp,죠죠의 기묘한 모험,,,,,,,,OG__MAN,https://dongne.co/events/df2607/circles/166760,제34회 디. 페스타(토),Day1
마왕찌개(마라탕+감자탕+꿔바로우),실패작아빠,F-03,F,03,,2sp,"해즈빈호텔,오오에",lkyt,✦ 웰컴 투 헬 ✦ - 헬라버스 쁘띠존,,,,,,mydadisyours,https://dongne.co/events/df2607/circles/167358,제34회 디. 페스타(토),Day1
가내공수업,"감람, 무릇",V-17a,V,17,a,1sp,이세계 착각 헌터,"어두운 바다의 등불이 되어 (어바등),초심 잃은 아이돌을 위한 회귀 백서,기타",,"강창호,김기려,신해량,박무현",강창호X김기려,"로맨틱,섹슈얼,로맨틱",,,"floodcanarium, scillanus",https://dongne.co/events/df2607/circles/169159,제34회 디. 페스타(토),Day1
가족오락관,님만화가좋아요 ,F-18,F,18,,2sp,헬루바보스/해즈빈호텔,마도조사,✦ 웰컴 투 헬 ✦ - 헬라버스 쁘띠존,"스톨라스,블리츠 버크조,루시퍼 모닝스타,루시퍼,알래스터,섭회상,섭명결",,해당없음,,일러스트,newbie_zaptang,https://dongne.co/events/df2607/circles/167096,제34회 디. 페스타(토),Day1
강황잡탕밥,냊,U-16,U,16,,2sp,이세계 착각 헌터,포켓몬,,김기려,,,,일러스트,dpqmsow,https://dongne.co/events/df2607/circles/167531,제34회 디. 페스타(토),Day1
게임대충함,테랑,I-11b,I,11,b,1sp,엘소드,,엘소드 쁘띠존 :: 엘리오스 100년 살기,"엘소드노아,엘소드/NPC,엘소드(플레이어블 캐릭터)",,,,게임,jamppong237883,https://dongne.co/events/df2607/circles/168641,제34회 디. 페스타(토),Day1
기창아울렛,모다깃,T-09,T,09,,2sp,이세계착각헌터,,기려창호 쁘띠존 : 함께 가요 2026 기창 엑스포,"김기려,강창호,레밍",김기려X강창호,"로맨틱,로맨틱,섹슈얼",,"만화,소설,일러스트",voldagit,https://dongne.co/events/df2607/circles/167498,제34회 디. 페스타(토),Day1
낭만고양이,왹스바리,T-14a,T,14,a,1sp,이세계 착각 헌터,,기려창호 쁘띠존 : 함께 가요 2026 기창 엑스포,,김기려X강창호,,,"만화,일러스트",hskh117354,https://dongne.co/events/df2607/circles/168213,제34회 디. 페스타(토),Day1
닌자수집가,공마,D-23,D,23,,2sp,닌자보이 란타로,,,,케마 토메사부로X젠포우지 이사쿠,,,,,https://dongne.co/events/df2607/circles/166753,제34회 디. 페스타(토),Day1
도깨비상점,도깨비상점,G-16,G,16,,2sp,,,,,,,,공예,kkebistore,https://dongne.co/events/df2607/circles/167419,제34회 디. 페스타(토),Day1
뒷산한계점,쟈근곰,A-07,A,07,,2sp,프로젝트 세카이 컬러풀 스테이지 feat.하츠네미쿠,,,"아오야기 토우야,시노노메 아키토",아오야키 토우야X시노노메 아키토,"로맨틱,섹슈얼",토우아키,"만화,일러스트",,https://dongne.co/events/df2607/circles/166792,제34회 디. 페스타(토),Day1
딱지후라이,낼리,K-07,K,07,,2sp,"유희왕,유희왕GX",,,,,로맨틱,,,social_yona,https://dongne.co/events/df2607/circles/168319,제34회 디. 페스타(토),Day1
랩하면공짜,자히,B-17a,B,17,a,1sp,히프노시스마이크,,히프노시스 마이크 쁘띠존,"히프노시스마이크,히프노시스마이크 캐릭터",,,,"일러스트,조형,기타",zzzzahhhhi,https://dongne.co/events/df2607/circles/168775,제34회 디. 페스타(토),Day1
롬다롬다롬,도람,Z-26,Z,26,,2sp,포켓몬,앙스타 스플래툰 프리큐어,,,,,,"일러스트,만화",doramdarom,https://dongne.co/events/df2607/circles/166912,제34회 디. 페스타(토),Day1
먹다만우동,순두부우동,E-15b,E,15,b,1sp,붕괴 스타레일,,,,파이논 아낙사,,경원블레,만화,,https://dongne.co/events/df2607/circles/167397,제34회 디. 페스타(토),Day1
무히부락리,"속, 국밥걸",Y-11,Y,11,,2sp,어두운 바다의 등불이 되어,,,"박무현,김재희",,"로맨틱,섹슈얼",,"소설,만화,일러스트",alien1over,https://dongne.co/events/df2607/circles/168284,제34회 디. 페스타(토),Day1
뭐든나오는,티슈,K-21b,K,21,b,1sp,,,,,,,,,,https://dongne.co/events/df2607/circles/166758,제34회 디. 페스타(토),Day1
미어깻동굴,시오,J-14b,J,14,b,1sp,,,2026 아카아무 쁘띠존: 10VE 10OP,아카아무,,"로맨틱,섹슈얼",,만화,comet_xio,https://dongne.co/events/df2607/circles/168119,제34회 디. 페스타(토),Day1
바삭바삭고,"포틴, 카하리, 빈",F-12,F,12,,2sp,"헬루바보스,해즈빈호텔",어메이징 디지털 서커스,✦ 웰컴 투 헬 ✦ - 헬라버스 쁘띠존,,,,,"기타,공예","potin_is_adult, P_goods_factory, BIIN_Ri",https://dongne.co/events/df2607/circles/167341,제34회 디. 페스타(토),Day1
밖은위험해,.,E-18,E,18,,2sp,붕괴 스타레일,,,,,,,"일러스트,만화",,https://dongne.co/events/df2607/circles/169294,제34회 디. 페스타(토),Day1
복알주세요,히퍼,F-21a,F,21,a,1sp,해즈빈호텔,,✦ 웰컴 투 헬 ✦ - 헬라버스 쁘띠존,"복스,알래스터",복스X알래스터,해당없음,,일러스트,HazbinHipper,https://dongne.co/events/df2607/circles/169215,제34회 디. 페스타(토),Day1
사파리월드,덕팔,R-15b,R,15,b,1sp,괴담출근,붕괴:스타레일,,,최요원X류재관,로맨틱,단항x카일루스,일러스트,duckfari481,https://dongne.co/events/df2607/circles/168080,제34회 디. 페스타(토),Day1
새우튀김빵,괭지,"U-01, U-26",U,01,,4sp,,,,,,,,,,https://dongne.co/events/df2607/circles/166771,제34회 디. 페스타(토),Day1
소설다먹자,십리,R-21,R,21,,2sp,괴담에 떨어져도 출근을 해야 하는구나,"전지적 독자 시점,너희들은 변호됐다",,,유중혁X김독자,로맨틱,강차,일러스트,10n_nri,https://dongne.co/events/df2607/circles/167135,제34회 디. 페스타(토),Day1
순두부찌개,플,B-06,B,06,,2sp,프로젝트 세카이 컬러풀 스테이지 feat.하츠네미쿠,,,"프로젝트 세카이 비비드 베드 스쿼드,시노노메 아키토,아오야기 토우야,시라이시 안,아즈사와 코하네,Vivid BAD SQUAD,텐마 츠카사,카미시로 루이,쿠사나기 네네,아키야마 미즈키,KAITO",,,,,Pru_531,https://dongne.co/events/df2607/circles/167376,제34회 디. 페스타(토),Day1
스모크베리,뵤뵤,S-01,S,01,,2sp,가라오케 가자!,패밀리 레스토랑 가자,,"나리타 쿄지,오카 사토미",,해당없음,"메다니카, 에마하야, 고바호시",일러스트,smoke_berry_,https://dongne.co/events/df2607/circles/169037,제34회 디. 페스타(토),Day1
심해괴담회,끝살,X-09,X,09,,2sp,괴담에 떨어져도 출근을 해야 하는구나,어두운 바다의 등불이 되어,,,,,,,,https://dongne.co/events/df2607/circles/168575,제34회 디. 페스타(토),Day1
심해연구소,YUNAK,X-12,X,12,,2sp,어두운 바다의 등불이 되어,,,신해량 박무현,신해량X박무현,로맨틱,,만화,HQ_YUNAK,https://dongne.co/events/df2607/circles/168104,제34회 디. 페스타(토),Day1
아이스박스,빕어,H-07b,H,07,b,1sp,오리지널,"괴담출근,어바등,전독시,슬램덩크",,,,,,,,https://dongne.co/events/df2607/circles/166738,제34회 디. 페스타(토),Day1
악당입니다,게사,K-22a,K,22,a,1sp,블리치,,,,유그람 하쉬발트X버저드 블랙,"로맨틱,섹슈얼",아바라이 렌지 X 쿠치키 루키아,"만화,일러스트",DH_Ge4,https://dongne.co/events/df2607/circles/168726,제34회 디. 페스타(토),Day1
오염연구소,클론,H-18,H,18,,2sp,,,,,,,,,,https://dongne.co/events/df2607/circles/167150,제34회 디. 페스타(토),Day1
외계크로켓,카레크로켓맨,Y-06,Y,06,,2sp,위치즈 하트,혈계전선,,클레어 엘포드,,"로맨틱,섹슈얼","노엘클레, 윌라클레, 시리클레, 애시클레","기타,만화,일러스트",currycroqman,https://dongne.co/events/df2607/circles/168059,제34회 디. 페스타(토),Day1
저녁드라마,철새,P-21,P,21,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,,j3aaaaaaa,https://dongne.co/events/df2607/circles/166601,제34회 디. 페스타(토),Day1
지구달려。,완백,W-04,W,04,,2sp,"지.-지구의운동에대하여-,100미터.",,,,,,,,"herven_, crazysensei_, myatoga, TTgommi",https://dongne.co/events/df2607/circles/168597,제34회 디. 페스타(토),Day1
진티엔리밍,kje1213114,"H-09, H-10",H,09,,4sp,,,,,,,,,,https://dongne.co/events/df2607/circles/167694,제34회 디. 페스타(토),Day1
청춘주의보,열,M-11a,M,11,a,1sp,주술회전,,게토고죠 쁘띠존 「맛있어져라~♥︎ 스구사토큥♡」,"게토 스구루,고죠 사토루",게토 스구루X고죠 사토루,로맨틱,,소설,yeol_725,https://dongne.co/events/df2607/circles/168973,제34회 디. 페스타(토),Day1
팝콘팝니다,굿게,N-08,N,08,,2sp,괴담에떨어져도출근을해야하는구나,너희들은 변호됐다,,"김솔음,최요원,강민재,차주한",최요원X김솔음,"해당없음,해당없음",강차,일러스트,_ellllk,https://dongne.co/events/df2607/circles/166850,제34회 디. 페스타(토),Day1
한다문방구,HANDA,P-24,P,24,,2sp,괴담에 떨어져도 출근을 해야 하는구나,"데못죽,내스급",,김솔음,선아현X박문대,"로맨틱,로맨틱","최요원 김솔음, 성현제 한유진","만화,일러스트",tender_han,https://dongne.co/events/df2607/circles/167143,제34회 디. 페스타(토),Day1
형제사랑단,짜송,L-21a,L,21,a,1sp,주술회전,,,"이타도리 유지,쵸소우",,해당없음,,만화,q0_0pa,https://dongne.co/events/df2607/circles/168613,제34회 디. 페스타(토),Day1
하룻고냐니 범 무서운 줄 모른다,4444,O-01,O,01,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,최솔 쁘띠존 : 달달하고 달콤한 세레나데,김솔음,최 요원X김솔음,로맨틱,"블솔,샇솔,재솔",소설,4444_6669,https://dongne.co/events/df2607/circles/167945,제34회 디. 페스타(토),Day1
냥카멍무의 시대,IO,J-15a,J,15,a,1sp,명탐정코난,,2026 아카아무 쁘띠존: 10VE 10OP,아카이 슈이치 아무로 토오루,아카이 슈이치X아무로 토오루,로맨틱,,만화,snchwr,https://dongne.co/events/df2607/circles/168392,제34회 디. 페스타(토),Day1
뿌잉뿌잉과 모순,멍선생Q,Y-15a,Y,15,a,1sp,마차살,,,루카스 아스카니엔,,,,"소설,공예",,https://dongne.co/events/df2607/circles/166701,제34회 디. 페스타(토),Day1
위법토끼의 부스,셀레스틴,B-12,B,12,,2sp,히프노시스마이크,,히프노시스 마이크 쁘띠존,,,,,"일러스트,만화",Celestine_Draw,https://dongne.co/events/df2607/circles/167815,제34회 디. 페스타(토),Day1
아드레날린 정키 모임,세알,W-16b,W,16,b,1sp,블랙배저,,블랙배저 NCP 쁘띠존: Mother tree's lullaby,"잭블랙(카이로스),최아미",,,,"일러스트,소설",3punch_,https://dongne.co/events/df2607/circles/168332,제34회 디. 페스타(토),Day1
