부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
쏘아올린 새우튀김,Lusy,T-15,T,15,,2sp,"Nu 카니발,누카니발",,,,,,,,Lusy_nu,https://dongne.co/events/df2604/circles/162224,제33회 디. 페스타(토),Day1
엄마아빠 사랑해요,식혜,L-14a,L,14,a,1sp,블리치,,,,,,,,,https://dongne.co/events/df2604/circles/163878,제33회 디. 페스타(토),Day1
천사닌자 앙마닌자,앙마,A-11,A,11,,2sp,닌자보이 란타로,"죠죠의 기묘한 모험,헌터X헌터,마법사의 약속","닌타마 쁘띠존 : 인술학원 혜성제 ""입학시험의 단!""",6학년x5학년x4학년,,,,,ybbaddy,https://dongne.co/events/df2604/circles/162222,제33회 디. 페스타(토),Day1
코난파고 팔자피자,"100, 악음, 차돌짬뽕보이",K-14,K,14,,2sp,명탐정 코난,체인소맨,,"모로후시 타카아키,후루야 레이,모로후시 히로미츠",,,,"소설,만화",skittcn,https://dongne.co/events/df2604/circles/162552,제33회 디. 페스타(토),Day1
회전사제 앤솔로지 : 회전교습비망록,결정,M-17,M,17,,2sp,죠죠의 기묘한 모험,,,,"자이로 체펠리,죠니 죠스타X자이로 체펠리",,,"만화,일러스트,소설",Roundand_round_,https://dongne.co/events/df2604/circles/161856,제33회 디. 페스타(토),Day1
어떻게든 닌자하고 싶은 밤티닌자들의 단,끗꾸,B-10,B,10,,2sp,"닌타마 란타로,닌자보이 란타로,닌타마",,"닌타마 쁘띠존 : 인술학원 혜성제 ""입학시험의 단!""",,,,,"만화,일러스트,기타",kkuku___,https://dongne.co/events/df2604/circles/164183,제33회 디. 페스타(토),Day1
코미야군 대부분의 회지는 부스입장을 하면 해결돼,얌에,C-20,C,20,,2sp,"100m(백미터),100m(햐쿠엠)",,,,,로맨틱,,"일러스트,소설",OOchanmiteru_,https://dongne.co/events/df2604/circles/161836,제33회 디. 페스타(토),Day1
테이머즈 판권기원 정권지르기,"이요르, 유디",C-24,C,24,,2sp,디지몬,,,,,,,,,https://dongne.co/events/df2604/circles/163156,제33회 디. 페스타(토),Day1
고양이를 오른쪽으로,치이즈,S-13b,S,13,b,1sp,괴담에 떨어져도 출근을 해야하는구나,,,"최요원,김솔음",최요원X김솔음,"로맨틱,섹슈얼",,소설,pllilive,https://dongne.co/events/df2604/circles/164272,제33회 디. 페스타(토),Day1
금속모기 생태연구소,J.J,Z-01,Z,01,,2sp,트랜스포머,,트랜스포머 쁘띠존,,,,,"만화,일러스트,소설,기타",J_Jpaw,https://dongne.co/events/df2604/circles/164175,제33회 디. 페스타(토),Day1
기려하성 부흥위원회,현,R-02b,R,02,b,1sp,이세계 착각 헌터,,,"김기려,정하성",김기려X정하성,"로맨틱,섹슈얼",,소설,hyun_2d,https://dongne.co/events/df2604/circles/162417,제33회 디. 페스타(토),Day1
말랑말랑 스프레이빔,뱀하인,Z-24a,Z,24,a,1sp,트랜스포머,,트랜스포머 쁘띠존,,,,,공예,elasious,https://dongne.co/events/df2604/circles/164176,제33회 디. 페스타(토),Day1
아이아콘 동화명작선,장래희망은가오리,Y-18b,Y,18,b,1sp,트랜스포머,,트랜스포머 쁘띠존,"옵티머스,범블비,재즈,엘리타",,로맨틱,,소설,mydreamismanta,https://dongne.co/events/df2604/circles/163258,제33회 디. 페스타(토),Day1
첫회지도 한걸음부터,리아닌,S-21a,S,21,a,1sp,마도조사,환유차등호사,,"위무선,남망기",,로맨틱,,"만화,소설",AninSigsi,https://dongne.co/events/df2604/circles/163425,제33회 디. 페스타(토),Day1
해저기지 초특가세일 괴담,Wchnk,Q-17b,Q,17,b,1sp,괴담에 떨어져도 출근을 해야 하는구나(괴담출근/괴출),어두운 바다의 등불이 되어(어바등),,,,로맨틱,,"소설,공예",pupurdii,https://dongne.co/events/df2604/circles/164084,제33회 디. 페스타(토),Day1
체펠리의 몬스터볼에 경의를 표해라,이삼,M-13,M,13,,2sp,죠죠의 기묘한 모험,포켓몬,,,자이로 체펠리X죠니 죠스타,,"엔투희, 공준카라, 호브우리","만화,일러스트","1_22sssam, 250308u",https://dongne.co/events/df2604/circles/163613,제33회 디. 페스타(토),Day1
나가노발 카나가와행 완행열차,"5호점, 텐시",K-07b,K,07,b,1sp,명탐정 코난,,,,후루야 레이X모로후시 히로미츠,로맨틱,하기마츠,"만화,일러스트","riverflowsin_, SR305E",https://dongne.co/events/df2604/circles/162079,제33회 디. 페스타(토),Day1
해저기지 좋아하세요? 전 좋아하는데,닷,S-03a,S,03,a,1sp,어두운 바다의 등불이 되어,,,,신해량X박무현,로맨틱,,소설,,https://dongne.co/events/df2604/circles/163392,제33회 디. 페스타(토),Day1
발키리도 모르는것들이 예술을 아냐,나우,L-17b,L,17,b,1sp,앙상블스타즈,,,,슈X미카,해당없음,,"일러스트,만화",nowcksr,https://dongne.co/events/df2604/circles/163428,제33회 디. 페스타(토),Day1
아이아콘 서부공영차고지,버스,Z-15,Z,15,,2sp,트랜스포머,,트랜스포머 쁘띠존,"메가트론,옵티머스 프라임,D-16,오라이온 팩스",메가트론X옵티머스 프라임,"로맨틱,섹슈얼",디오라,만화,gemma_allmighty,https://dongne.co/events/df2604/circles/161862,제33회 디. 페스타(토),Day1
합동인술: 무한 껴안기술,"은채, 개무",B-03,B,03,,2sp,닌자보이 란타로,,"닌타마 쁘띠존 : 인술학원 혜성제 ""입학시험의 단!""","야마다 리키치,도이 한스케",야마다 리키치X도이 한스케,로맨틱,센몬,만화,umchichu,https://dongne.co/events/df2604/circles/164284,제33회 디. 페스타(토),Day1
아무거나!,망녕,J-04,J,04,,2sp,,,,,,,,일러스트,Boo_my_00,https://dongne.co/events/df2604/circles/162826,제33회 디. 페스타(토),Day1
김훙떠닝! 저의 김훙떠닝!,사마,R-06,R,06,,2sp,이세계 착각 헌터,,,,정하성X김기려,"로맨틱,섹슈얼",창호기려,만화,sm5927602,https://dongne.co/events/df2604/circles/161571,제33회 디. 페스타(토),Day1
하롱살롱/겨울의꿈,하롱살롱,"G-22, G-23",G,22,,4sp,,,,,,,,공예,,https://dongne.co/events/df2604/circles/161764,제33회 디. 페스타(토),Day1
기려야아..,사랑,R-19,R,19,,2sp,이세계 착각 헌터,괴담출근,,"정하성,김기려,레밍",정하성X김기려,로맨틱,재관솔음,"기타,공예",lululu000012,https://dongne.co/events/df2604/circles/161592,제33회 디. 페스타(토),Day1
그라시아스,쥑끄덩,W-16b,W,16,b,1sp,,"프리파라,아이카츠,프리즘스톤,원피스,소울이터,보컬로이드,페르소나",,,,,,일러스트,m0us2_,https://dongne.co/events/df2604/circles/161792,제33회 디. 페스타(토),Day1
기기고가각,갱님,Z-13,Z,13,,2sp,트랜스포머,"트포프,트포원,트랜스포머 어스스파크,마블(로키토르)",트랜스포머 쁘띠존,"메가트론 옵티머스 휠잭 라쳇,로키토르",메가트론X옵티머스,"해당없음,로맨틱","휠라, 올캐러","만화,일러스트,사진",roddid96,https://dongne.co/events/df2604/circles/162705,제33회 디. 페스타(토),Day1
까마귀둥지,로제,W-05,W,05,,2sp,,,,,,,,,,https://dongne.co/events/df2604/circles/161618,제33회 디. 페스타(토),Day1
나쁜사람들,제일나쁨,M-14,M,14,,2sp,,,,,,,,,,https://dongne.co/events/df2604/circles/162837,제33회 디. 페스타(토),Day1
냐니뉴녜뇨,나나,G-08,G,08,,2sp,,,,,,,,,tokomon_plz,https://dongne.co/events/df2604/circles/162298,제33회 디. 페스타(토),Day1
냠냠샐러드,냠냠,W-19,W,19,,2sp,,,,,,,,"일러스트,기타",chocom3ro,https://dongne.co/events/df2604/circles/161835,제33회 디. 페스타(토),Day1
노랑병아리,문무한,Y-10a,Y,10,a,1sp,보컬로이드,,,"카가미네 린,카가미네 렌",,,,,MH_MUHAN,https://dongne.co/events/df2604/circles/161714,제33회 디. 페스타(토),Day1
닌자동아리,27,A-24,A,24,,2sp,닌타마,나루토,"닌타마 쁘띠존 : 인술학원 혜성제 ""입학시험의 단!""","이사쿠,잣토,카카시",,,,기타,inbolero,https://dongne.co/events/df2604/circles/161923,제33회 디. 페스타(토),Day1
닌자수집가,공마,A-13,A,13,,2sp,닌타마,,"닌타마 쁘띠존 : 인술학원 혜성제 ""입학시험의 단!""",젠포우지 이사쿠,케마 토메사부로X젠포우지 이사쿠,"로맨틱,섹슈얼",,"소설,일러스트",,https://dongne.co/events/df2604/circles/161692,제33회 디. 페스타(토),Day1
닌자팝니다,ahr327ovo,A-01a,A,01,a,1sp,닌타마( 닌자보이란타로),,"닌타마 쁘띠존 : 인술학원 혜성제 ""입학시험의 단!""",,젠포우지 이사쿠X케마 토메사부로,,,,,https://dongne.co/events/df2604/circles/163661,제33회 디. 페스타(토),Day1
다차원학회,유진,X-10a,X,10,a,1sp,프로세카,"오리지널,이착헌,로오히",,카이토,,,,"만화,일러스트,소설",eugene_art_tale,https://dongne.co/events/df2604/circles/163001,제33회 디. 페스타(토),Day1
더피귀여워,팩토리,M-11,M,11,,2sp,체인소맨,데몬헌터스,,체인소맨,,,,,picter12,https://dongne.co/events/df2604/circles/163563,제33회 디. 페스타(토),Day1
도깨비상점,도깨비상점,G-04,G,04,,2sp,,,,,,,,,kkebistore,https://dongne.co/events/df2604/circles/162353,제33회 디. 페스타(토),Day1
동그란복어,복어,H-14,H,14,,2sp,오리지널,,,,,,,"일러스트,공예",bluefish0o,https://dongne.co/events/df2604/circles/162650,제33회 디. 페스타(토),Day1
동실마니아,주주,A-08,A,08,,2sp,닌타마 란타로,,"닌타마 쁘띠존 : 인술학원 혜성제 ""입학시험의 단!""","케마 토메사부로,젠포우지 이사쿠 등",케마 토메사부로X젠포우지 이사쿠,"로맨틱,섹슈얼","아야타키, 하치라이, 아야센, 몬센",만화,ju_saa4,https://dongne.co/events/df2604/circles/163395,제33회 디. 페스타(토),Day1
디페에이코,김녹차,J-05,J,05,,2sp,,,,,,,,,,https://dongne.co/events/df2604/circles/161656,제33회 디. 페스타(토),Day1
롬다롬다롬,도람,D-08,D,08,,2sp,포켓몬,스플래툰 프리큐어 앙스타,,,,,,,doramdarom,https://dongne.co/events/df2604/circles/161837,제33회 디. 페스타(토),Day1
메디아라한,호밀,Q-04b,Q,04,b,1sp,페르소나 시리즈,메타포,,조커,,,,만화,homil_jpg,https://dongne.co/events/df2604/circles/164074,제33회 디. 페스타(토),Day1
부스를내자,혜키,U-23,U,23,,2sp,킹오브프리즘,"제5인격,엘소드,솜인형",,,,해당없음,,"일러스트,만화",mugengyahung,https://dongne.co/events/df2604/circles/162289,제33회 디. 페스타(토),Day1
비밀작가단,소보로,H-16,H,16,,2sp,"1차 창작 HL,BL,GL 소설 / 개인창작 귀여운 캐릭터들",오리지널 창작 캐릭터와 창작 소설,,"모몽이,호냥이,오리지널 소설 인물들",,,,"일러스트,소설,공예",hohomomong,https://dongne.co/events/df2604/circles/162636,제33회 디. 페스타(토),Day1
사랑과전쟁,밀렵꾼,J-14b,J,14,b,1sp,명탐정 코난,러브앤 딥스페이스,,,,,,"일러스트,소설",,https://dongne.co/events/df2604/circles/163151,제33회 디. 페스타(토),Day1
사탕바구니,캔디,D-21,D,21,,2sp,쿠로코의 농구,,,마유즈미 치히로,,"로맨틱,섹슈얼",모브레이,"소설,일러스트",,https://dongne.co/events/df2604/circles/161482,제33회 디. 페스타(토),Day1
사파리월드,덕팔,P-08b,P,08,b,1sp,괴담출근,붕괴:스타레일,,,최요원X류재관,로맨틱,,"만화,일러스트",duckfari481,https://dongne.co/events/df2604/circles/163011,제33회 디. 페스타(토),Day1
새우튀김빵,괭지,P-16,P,16,,2sp,"괴담출근,마차살",은혼,,레오루카,,,,,,https://dongne.co/events/df2604/circles/161716,제33회 디. 페스타(토),Day1
소설먹음이,십리,P-04,P,04,,2sp,"괴담에빠져도출근하는구나,전지적독자시점","너희들은 변호됐다,상업 BL 소설",,,유중혁X김독자,,,,,https://dongne.co/events/df2604/circles/162049,제33회 디. 페스타(토),Day1
스모크베리,뵤뵤,V-21,V,21,,2sp,가라오케 가자!,"패밀리 레스토랑 가자,여학교의 별,빠졌어 너에게",,"나리타 쿄지,오카 사토미",나리타 쿄지X오카 사토미,해당없음,"고바호시,에마하야,메다니카","기타,일러스트,공예",smoke_berry_,https://dongne.co/events/df2604/circles/164087,제33회 디. 페스타(토),Day1
스프링노트,뽐,J-20a,J,20,a,1sp,뽐뽐 스튜디오,엔시티 위시,,엔시티위시,,,,기타,ppomppom_m0m,https://dongne.co/events/df2604/circles/161745,제33회 디. 페스타(토),Day1
아이스박스,빕어,I-08a,I,08,a,1sp,슬램덩크,,,,,,,,,https://dongne.co/events/df2604/circles/161674,제33회 디. 페스타(토),Day1
알파카화방,한결_,I-08b,I,08,b,1sp,오리지널,,,,,,,기타,p_675hg,https://dongne.co/events/df2604/circles/161947,제33회 디. 페스타(토),Day1
예나디자인,예나,"I-06, I-19",I,06,,4sp,,,,,,,,,,https://dongne.co/events/df2604/circles/162456,제33회 디. 페스타(토),Day1
이세계뜬다,인먀,R-04a,R,04,a,1sp,이세계 착각 헌터,어두운 바다의 등불이 되어,,레밍,,,,공예,,https://dongne.co/events/df2604/circles/163711,제33회 디. 페스타(토),Day1
임시부스명,.,L-22a,L,22,a,1sp,유희왕,,,,,,,,,https://dongne.co/events/df2604/circles/163660,제33회 디. 페스타(토),Day1
죠은사람들,"수산시장, gaso",M-15,M,15,,2sp,"죠죠의 기묘한 모험,은혼",,,,,,,,"fishumarket, rkznfksthsus",https://dongne.co/events/df2604/circles/164053,제33회 디. 페스타(토),Day1
주먹밥가게,주먹밥,X-07,X,07,,2sp,프로세카,,,,,,,,onigiri__0000,https://dongne.co/events/df2604/circles/162205,제33회 디. 페스타(토),Day1
진티엔리밍,kje1213114,"H-01, H-24",H,01,,4sp,,,,,,,,,,https://dongne.co/events/df2604/circles/162596,제33회 디. 페스타(토),Day1
챰바스클럽,BAAS,J-08,J,08,,2sp,오리지널 캐릭터,세븐나이츠(게임),,,크리스X녹스,로맨틱,,"소설,기타",minamori_22,https://dongne.co/events/df2604/circles/162628,제33회 디. 페스타(토),Day1
체리곰가게,나르,X-18,X,18,,2sp,18TRIP,,,"오오구로 카프카,니시조노 렌가,무라쿠모 텐,카미나 유키카제,루 리광 위주 올캐러",,,,"만화,일러스트",,https://dongne.co/events/df2604/circles/162453,제33회 디. 페스타(토),Day1
콜라보부스,kje1213114,"H-22, H-23",H,22,,4sp,,,,,,,,,,https://dongne.co/events/df2604/circles/162597,제33회 디. 페스타(토),Day1
틀딱상담소,푸른솜,Z-20a,Z,20,a,1sp,트랜스포머,,트랜스포머 쁘띠존,IDW캐릭터들,드리프트X라쳇,로맨틱,,일러스트,blue_cotton1234,https://dongne.co/events/df2604/circles/162953,제33회 디. 페스타(토),Day1
파랑동구리,파동,Y-10b,Y,10,b,1sp,보컬로이드,,,,,,,,,https://dongne.co/events/df2604/circles/161715,제33회 디. 페스타(토),Day1
포리포리칩,Kiwiiii,Y-22,Y,22,,2sp,,,,,,,,,,https://dongne.co/events/df2604/circles/161741,제33회 디. 페스타(토),Day1
호도해야지,HODO,L-19b,L,19,b,1sp,트라이건,만달로리안. P의거짓,,밧슈. 울프우드. 나이브스. 루크. 딘 자린. 그로구. P.,,섹슈얼,,"만화,일러스트",hodogaza,https://dongne.co/events/df2604/circles/163038,제33회 디. 페스타(토),Day1
타나긴으로~파이널판타지~계획,달달,E-09a,E,09,a,1sp,은혼,오리지널 (1차) / FGO / 세인트세이야 / 보컬로이드 등,,"로완,시월,타카스기,긴토키",타카스기 신스케X사카타 긴토키,"로맨틱,섹슈얼",로완 X 시월 / 아마쿠사 시로 X 에드몽 당테스 (암굴왕),"만화,일러스트",0810X1010,https://dongne.co/events/df2604/circles/164058,제33회 디. 페스타(토),Day1
오합지졸의 단,톰토/사과파이/베이컨/시오,C-13,C,13,,2sp,닌타마 란타로,,,,,,,,"tomtomas_0924, sweet_1applepie, kbb134801, sioooonin",https://dongne.co/events/df2604/circles/163622,제33회 디. 페스타(토),Day1
주객전도의 단,"닌태, 오뎅",B-06a,B,06,a,1sp,닌타마란타로,,"닌타마 쁘띠존 : 인술학원 혜성제 ""입학시험의 단!""","케마 토메사부로,젠포우지 이사쿠,도이 한스케,야마다 리키치",케마 토메사부로X젠포우지 이사쿠,로맨틱,리도이,"만화,일러스트","N1NT4E, sandwich_recipe",https://dongne.co/events/df2604/circles/163488,제33회 디. 페스타(토),Day1
애굽문명의 재림,딱지탐구부,M-05,M,05,,2sp,유희왕,죠죠의 기묘한 모험,야미진 쁘띠존 < 강한 마음 x 다정한 마음 >,"어둠의 유우기,무토 유우기",어둠의 유우기X무토 유우기,,바쿠라 료 x 어둠의 바쿠라 ,"만화,소설",DUELGINI,https://dongne.co/events/df2604/circles/163191,제33회 디. 페스타(토),Day1
기죽지말고 즐겨~,폭스,E-15b,E,15,b,1sp,사카모토데이즈,"슬램덩크,히로아카",,"사카데이-아사쿠라 신 위주 cp(나구신/나츠신/마후신등 신른),ncp,슬램덩크-정대만,히로아카-바쿠고 위주",,,,일러스트,foxda25,https://dongne.co/events/df2604/circles/163065,제33회 디. 페스타(토),Day1
돼지너구리 우동 가게,우메보시,B-13b,B,13,b,1sp,닌타마 란타로,,"닌타마 쁘띠존 : 인술학원 혜성제 ""입학시험의 단!""","오하마 칸에몽(5닌),도이한스케,텐키,우라카제 토나이,산탄다 카즈마(with 3닌)",,로맨틱,,"만화,기타",cheri_sang2,https://dongne.co/events/df2604/circles/162040,제33회 디. 페스타(토),Day1
소꿉친구라 하지 마라 소꿉놀이도 안했으니까,카푸치노,F-24,F,24,,2sp,나의 히어로 아카데미아,"은혼,닌자보이 란타로",,,바쿠고 카츠키X미도리야 이즈쿠,"로맨틱,섹슈얼,로맨틱,섹슈얼",,"소설,만화,일러스트",CPCN_fable,https://dongne.co/events/df2604/circles/162421,제33회 디. 페스타(토),Day1
어서오세요 우리 세상에,.,V-13b,V,13,b,1sp,Dr.Stone (닥터 스톤),"우마무스메,이나이레",,,스탠리 스나이더X제노 H. 윙필드,"해당없음,로맨틱",,"기타,만화","lezlezzinsim, OvO___VV7, ghskdus",https://dongne.co/events/df2604/circles/163962,제33회 디. 페스타(토),Day1
골드패밀리 골드 순금제품,모귯,V-14a,V,14,a,1sp,우마무스메,,,드림저니,스테이골드X드림저니,로맨틱,,만화,mal_love_T,https://dongne.co/events/df2604/circles/163633,제33회 디. 페스타(토),Day1
트랜스포머 원이 지속가능 하게 되려면...[출장편],우동쿵야,Z-16,Z,16,,2sp,트랜스포머 원,트랜스포머,트랜스포머 쁘띠존,,메가트론X옵티머스 프라임,"로맨틱,해당없음","디오라, NCP",만화,boge_2,https://dongne.co/events/df2604/circles/163267,제33회 디. 페스타(토),Day1
소꿉친구가 서로 사랑하는걸 뭐라고해? ㄴ 소꿉친구는 원래 사랑하는 사이야...,김잡덕,F-01a,F,01,a,1sp,나의 히어로 아카데미아,,,"바쿠고 카츠키,미도리야 이즈쿠",바쿠고 카츠키X미도리야 이즈쿠,로맨틱,,"만화,공예",im_zapduk,https://dongne.co/events/df2604/circles/164116,제33회 디. 페스타(토),Day1
가르쳐줬을 텐데!,김뿝,B-02,B,02,,2sp,닌타마 란타로,,"닌타마 쁘띠존 : 인술학원 혜성제 ""입학시험의 단!""","도이,리키치,텐키,6닌",야마다 리키치X도이 한스케,로맨틱,,"만화,기타,일러스트",gimppub_kk,https://dongne.co/events/df2604/circles/163947,제33회 디. 페스타(토),Day1
두려워말고 전진!!,사원,O-17a,O,17,a,1sp,괴담출근,,,,김솔음X백사헌,로맨틱,솔음요원,,hoesaone,https://dongne.co/events/df2604/circles/162872,제33회 디. 페스타(토),Day1
트럭카세트 애호가,슈닝,Z-23b,Z,23,b,1sp,트랜스포머,,트랜스포머 쁘띠존,,옵티머스X사운드웨이브,,,만화,,https://dongne.co/events/df2604/circles/164141,제33회 디. 페스타(토),Day1
형상변환기 애호가 클럽,리다,Y-13,Y,13,,2sp,트랜스포머,,트랜스포머 쁘띠존,"스모크스크린,넉아웃",스모크스크린X넉아웃,로맨틱,,만화,Lida_0706,https://dongne.co/events/df2604/circles/162046,제33회 디. 페스타(토),Day1
지난번보다 성장한 나를 보여주겠다,러^브콜렉터,U-11,U,11,,2sp,리그오브레전드,,,"세트,아펠리오스",세트X아펠리오스,"로맨틱,섹슈얼",,"만화,소설",collecthelove,https://dongne.co/events/df2604/circles/161977,제33회 디. 페스타(토),Day1
불가사리는 둘이서 하나!,이로,M-06a,M,06,a,1sp,유희왕 듀얼몬스터즈,유희왕 토에이,야미진 쁘띠존 < 강한 마음 x 다정한 마음 >,"어둠의 유희(야미 유우기),유희(무토 유우기)",어둠의 유희X유희,로맨틱,"야미진(에서 파생된 마왕진, 아템진)","소설,기타",zadualida,https://dongne.co/events/df2604/circles/164029,제33회 디. 페스타(토),Day1
샤브샤브의 마음이 되어야 해,lonecosm,T-21,T,21,,2sp,가비지타임,"오오에,ADELTA(울트라씨,헌터 x 헌터,헌터×헌터",,"박병찬,최종수,크라피카,클로로",박병찬X최종수,로맨틱,,,lonecosm,https://dongne.co/events/df2604/circles/163605,제33회 디. 페스타(토),Day1
세카이에서 사랑을 노래하다,향,X-10b,X,10,b,1sp,프로젝트 세카이,명일방주,,"카가미네 렌,KAITO",카가미네 렌X카이토,로맨틱,"루이츠카, 토우아키",,Hyang_prsk,https://dongne.co/events/df2604/circles/161756,제33회 디. 페스타(토),Day1
닝자주먹밥 짝짝짝!,먹밥,A-10a,A,10,a,1sp,닌자보이 란타로,,"닌타마 쁘띠존 : 인술학원 혜성제 ""입학시험의 단!""",코헤이타 케마,,"로맨틱,해당없음",,"만화,기타",meokbap99,https://dongne.co/events/df2604/circles/162144,제33회 디. 페스타(토),Day1
마리포사의 보물상자,마리포사,J-23,J,23,,2sp,해리포터,,,,,,,,,https://dongne.co/events/df2604/circles/162303,제33회 디. 페스타(토),Day1
없는게없는 수퍼마켓,와코,T-17,T,17,,2sp,도키메모gs 도키걸즈,죠죠/포켓몬/닌타마,,,,,,,punchline0_0,https://dongne.co/events/df2604/circles/162724,제33회 디. 페스타(토),Day1
해피엔딩은 레고밭에,날Nal,Z-09,Z,09,,2sp,트랜스포머,스타워즈,트랜스포머 쁘띠존,,,,,"소설,기타",null_naaall,https://dongne.co/events/df2604/circles/161548,제33회 디. 페스타(토),Day1
흑발공충과 떡대공충,올드湯,E-24,E,24,,2sp,"메달리스트,브리아노의 연구소",,,"다비,브리아노,요다카 쥰,아케우라지 츠카사,카미사키 히카루,유이츠카 이노리",,,"요다츠카, 히카이노, 답블답","만화,일러스트",Old_chicksoup,https://dongne.co/events/df2604/circles/162788,제33회 디. 페스타(토),Day1
이상현상도 현상이고 힘도 세고 열심히 사는데 함만 봐주죠,룔,S-01,S,01,,2sp,포스터가 36번지에는 괴물이 산다,"의원,다시 살다 / Hollow Knight",,"라이문트 게페르트,프리드리히",류재관X최요원,해당없음,,소설,Rryol_,https://dongne.co/events/df2604/circles/162956,제33회 디. 페스타(토),Day1
코우시노가 부부인걸 어떡해,후룻,X-06a,X,06,a,1sp,코우노도리,,,"코우노토리 사쿠라,시노미야 하루키",,로맨틱,,소설,miuu404nf,https://dongne.co/events/df2604/circles/162136,제33회 디. 페스타(토),Day1
어서오세요 잡동사니 리조트에 ,꼬알 옹부 에베,S-08,S,08,,2sp,괴담에 떨어져도 출근을 해야하는 구나,데못죽 전독시,,,최요원X김솔음,,,,,https://dongne.co/events/df2604/circles/161657,제33회 디. 페스타(토),Day1
사무라이와 출근합니다,야마,Q-03,Q,03,,2sp,괴담에 떨어져도 출근을 해야 하는구나,"페이트,사무라이 렘넌트,주술회전",,"김솔음,야마토 타케루,미야모토 이오리,오가사와라 카야,정성공,주유,이타도리유지,고죠 사토루,유이 쇼세츠,우시고젠",,,,"일러스트,만화,기타",yamabuki_otk,https://dongne.co/events/df2604/circles/164259,제33회 디. 페스타(토),Day1
완다호이의 무서운저주,"B, ^^",X-08,X,08,,2sp,프로젝트세카이,,,,,,,,,https://dongne.co/events/df2604/circles/161480,제33회 디. 페스타(토),Day1
재난관리국 공무원들의 사생활 유포!,모요,Q-14a,Q,14,a,1sp,괴담에 떨어져도 출근은 해야 하는구나,,,"류재관,최요원",류재관X최요원,로맨틱,자헌솔음,"만화,기타,사진",moyo_00,https://dongne.co/events/df2604/circles/164038,제33회 디. 페스타(토),Day1
노맨즈랜드 불가마찜질방,"고박사, 인간식물",K-21,K,21,,2sp,트라이건,,,,울프우드X밧슈,,,,,https://dongne.co/events/df2604/circles/163513,제33회 디. 페스타(토),Day1
핏꼬로씨가 해주실거잖아요?,리빙,D-07a,D,07,a,1sp,드래곤볼,,,"피콜로,손오반",,,,만화,Nsiring,https://dongne.co/events/df2604/circles/161797,제33회 디. 페스타(토),Day1
봉크스포머-몰댄힛디아이,ㅇㅋ,Z-17a,Z,17,a,1sp,트랜스포머,,트랜스포머 쁘띠존,"메가트론,옵티머스,그 외 트랜스포머 캐릭터",메가트론X옵티머스,"로맨틱,섹슈얼",아스블리아스,"만화,소설,기타",ok_bun_123,https://dongne.co/events/df2604/circles/161695,제33회 디. 페스타(토),Day1
"고양이구름,토리냥",김남선(gogo),O-07b,O,07,b,1sp,괴담출근,프리렌,,"김솔음,이자헌,최요원,류재관,j3,게롱,브라운,착한친구,용용이,이성해,백사헌,프리렌,페른,슈타르크",,,,"일러스트,기타,조형",qtcat_cc,https://dongne.co/events/df2604/circles/163028,제33회 디. 페스타(토),Day1
좋아하는거!!,햅띠,E-11,E,11,,2sp,닥터스톤,"은혼,포켓몬스터,월간순정 노자키군",,"이시가미 센쿠,호리 마사유키",이시가미센쿠,로맨틱,,기타,heptti,https://dongne.co/events/df2604/circles/163253,제33회 디. 페스타(토),Day1
클론연구소&밀샌드,클론,R-09,R,09,,2sp,괴담출근,"죠죠,주토피아",,,,,,일러스트,LAB_CLONE,https://dongne.co/events/df2604/circles/162063,제33회 디. 페스타(토),Day1
경찰과범죄자,AK,J-15,J,15,,2sp,명탐정코난,오오에,,,,,,,"eureurung__, 0o0e0A",https://dongne.co/events/df2604/circles/162263,제33회 디. 페스타(토),Day1
관심좀주이소,6지,T-01,T,01,,2sp,가비지타임,,,,박병찬X기상호,"로맨틱,섹슈얼",,"만화,기타",JnzXex,https://dongne.co/events/df2604/circles/162707,제33회 디. 페스타(토),Day1
나기사기충천,ㅈㅌ,F-21a,F,21,a,1sp,블루록,,나기이사 쁘띠존,,,,,,,https://dongne.co/events/df2604/circles/163149,제33회 디. 페스타(토),Day1
닌자노타마고,"타마고,삶은계란",A-16b,A,16,b,1sp,닌타마란타로,,"닌타마 쁘띠존 : 인술학원 혜성제 ""입학시험의 단!""",ALL,,,,"기타,만화,일러스트","tamago_nintama, 1doware",https://dongne.co/events/df2604/circles/163090,제33회 디. 페스타(토),Day1
닌자배달기사,기사,A-06a,A,06,a,1sp,닌타마 란타로,,"닌타마 쁘띠존 : 인술학원 혜성제 ""입학시험의 단!""",닌타마 란타로 캐릭터,아야베 키하치로X타이라노 타키야샤마루,로맨틱,,만화,qg933221_1,https://dongne.co/events/df2604/circles/163724,제33회 디. 페스타(토),Day1
도파민중독자,gyum,M-24b,M,24,b,1sp,유희왕5Ds,,,"유성,브루노",,,,만화,_cnzk12,https://dongne.co/events/df2604/circles/161803,제33회 디. 페스타(토),Day1
듀듀듀바바바,소금,T-19a,T,19,a,1sp,가비지타임,,,,최종수X기상호,,,소설,soo_geum,https://dongne.co/events/df2604/circles/162976,제33회 디. 페스타(토),Day1
