부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
호백반집,"글님,샤뿡이",,,,,2sp,슬램덩크,,,"양호열,강백호",양호열X강백호,로맨틱,,기타,,https://dongne.co/events/df2404/circles/118918,제25회 디. 페스타,Day1
후미텐가,금귤,,,,,2sp,카리스마,,후미텐 쁘띠존: 월드섹시엠버서더 지갑 탈취 대작전 (안돼? 왜?),"이토 후미야,텐도 아마히코",이토 후미야X텐도 아마히코,섹슈얼,,소설,kkingk1010,https://dongne.co/events/df2404/circles/120512,제25회 디. 페스타,Day1
정상영업 중,백언,,,,,1sp,데뷔못하면죽는병걸림,,,"이세진,박문대,테스타",이세진X박문대,해당없음,문대른,기타,qordjs__s,https://dongne.co/events/df2404/circles/120325,제25회 디. 페스타,Day1
영중이가 빵(준)줬어,치푸,,,,,1sp,가비지타임,,Habitual romance on April 31st,,전영중X성준수,,,,chipu_choco,https://dongne.co/events/df2404/circles/118706,제25회 디. 페스타,Day1
농놀하는 빛전,"사요,595",,,,,1sp,슬램덩크,파이널판타지14,,,,,,"만화,기타",syongtaro,https://dongne.co/events/df2404/circles/119045,제25회 디. 페스타,Day1
박병찬과 누나,타코,,,,,1sp,가비지타임,,,박병찬 / 기상호 / 최종수,지국민X이휘성,로맨틱,,소설,taco_v3,https://dongne.co/events/df2404/circles/120163,제25회 디. 페스타,Day1
세카이의 약속,"파치, 우름",,,,,2sp,프로젝트 세카이,마법사의 약속,,"원더쇼,니고",,해당없음,"마후에무, 츠카네네, 네네에무, 마후에나, 카인오웬",일러스트,"jGvaxx, cryinggas",https://dongne.co/events/df2404/circles/121068,제25회 디. 페스타,Day1
소복소복 비야,비야_W,,,,,2sp,,신도 야근을 하나요,,,,,,일러스트,woobin124,https://dongne.co/events/df2404/circles/118633,제25회 디. 페스타,Day1
테루밧비 전하,태양,,,,,2sp,트라이건,,다정한 독 인간 태풍,밧슈 더 스탬피드,울프우드X밧슈,"로맨틱,섹슈얼",나이브스X밧슈,"만화,일러스트,기타",KisragiT,https://dongne.co/events/df2404/circles/120784,제25회 디. 페스타,Day1
푸르름이 사는 곳,"야키, 일화",,,,,1sp,블루록,"주술회전,하이큐",,,나기 세이시로X미카게 레오,로맨틱,"고죠게토, 하이나나","만화,일러스트",,https://dongne.co/events/df2404/circles/119934,제25회 디. 페스타,Day1
우리장르 아직 흥해흥,미밍,,,,,2sp,가정교사 히트맨 리본!,,가히리요? 2024년에요?,,,,,"만화,일러스트",me_meming,https://dongne.co/events/df2404/circles/121262,제25회 디. 페스타,Day1
데한민국 데법원,판사,,,,,1sp,데뷔 못하면 죽는 병 걸림,,,"청려,박문대,동갑즈",이세진X박문대,로맨틱,,"기타,만화",,https://dongne.co/events/df2404/circles/121084,제25회 디. 페스타,Day1
미인공의 세카이,관식,,,,,1sp,프로젝트 세카이,명탐정 코난,,"아오야기 토우야,시노노메 아키토,하기와라 켄지,마츠다 진페이",아오야기 토우야X시노노메 아키토,"로맨틱,섹슈얼",하기마츠,소설,m__ulti,https://dongne.co/events/df2404/circles/120364,제25회 디. 페스타,Day1
바다에서 바다로,아탕,,,,,2sp,어두운 바다의 등불이 되어,,"해량무현 쁘띠존 : 세상에서 제일 긴 웨딩 로드 3,000m","신해량,박무현",신해량X박무현,"로맨틱,섹슈얼",,,p1rorin9,https://dongne.co/events/df2404/circles/118135,제25회 디. 페스타,Day1
백린의각 양재점,로운,,,,,1sp,"의원,다시 살다",,,"제갈린,진천희",제갈린X진천희,로맨틱,,소설,mangnani01,https://dongne.co/events/df2404/circles/119766,제25회 디. 페스타,Day1
산지직송 농슐리,masoidea,,,,,2sp,더퍼스트슬램덩크,리바운드,,,,,"태웅태섭, 대만태섭, 태웅대만","만화,일러스트,소설",masoidea,https://dongne.co/events/df2404/circles/119057,제25회 디. 페스타,Day1
올망졸망 농구부,"선인장,뚜루,당근",,,,,2sp,가비지타임,에이케이에이트,,"기상호,박병찬,최종수",,,,"만화,일러스트",cactus_G_T,https://dongne.co/events/df2404/circles/119754,제25회 디. 페스타,Day1
은빛늑대 성준수,유마,,,,,1sp,가비지타임,,Habitual romance on April 31st,,전영중X성준수,,,,,https://dongne.co/events/df2404/circles/118783,제25회 디. 페스타,Day1
초코라떼 전문점,초코송이,,,,,2sp,가비지타임,,Habitual romance on April 31st,"전영중,성준수",전영중X성준수,,,만화,,https://dongne.co/events/df2404/circles/118516,제25회 디. 페스타,Day1
테라에서 왔어요,"영, 치즈, 한",,,,,4sp,플레이브,,,플레이브,하민X예준,로맨틱,은호노아,"만화,일러스트",gkalsdl11,https://dongne.co/events/df2404/circles/120354,제25회 디. 페스타,Day1
호밀빵의 밀수꾼,호밀,,,,,2sp,,,,,,,,,homilpain,https://dongne.co/events/df2404/circles/118515,제25회 디. 페스타,Day1
혼인신고 일일일,미농시,,,,,1sp,가비지타임,,Habitual romance on April 31st,"전영중,성준수",전영중X성준수,로맨틱,,"만화,일러스트",minongsi,https://dongne.co/events/df2404/circles/120949,제25회 디. 페스타,Day1
화산출신 고라니,고니,,,,,1sp,화산귀환,하이큐,,청명,백천X청명,로맨틱,츠무히나,"일러스트,만화",goni_hg,https://dongne.co/events/df2404/circles/119677,제25회 디. 페스타,Day1
호열이네 카센터 ,송만섭,,,,,2sp,슬램덩크,,,,,,,,duuuums,https://dongne.co/events/df2404/circles/118600,제25회 디. 페스타,Day1
도글라스 디자인 & 크래프트,도글라스,,,,,2sp,,,,,,,,공예,Doglass1001,https://dongne.co/events/df2404/circles/119354,제25회 디. 페스타,Day1
호리유코 바이럴 부스,남오 ,,,,,2sp,가비지타임,아이돌마스터 데못죽,,,,,,기타,n5amo,https://dongne.co/events/df2404/circles/120045,제25회 디. 페스타,Day1
소장님을 센터에 두고 양손에는 목줄,"밍, 시나림",,,,,2sp,모브사이코,,,"에쿠보,레이겐,세리자와",세리자와 카츠야X레이겐 아라타카,"로맨틱,섹슈얼",에쿠레이,"소설,기타,만화,일러스트","mingx100, sinarim100",https://dongne.co/events/df2404/circles/120010,제25회 디. 페스타,Day1
돌잔치를 영어로 하면?,락페스티벌,,,,,2sp,가비지타임,앙스타 이것저것,,,,,,일러스트,,https://dongne.co/events/df2404/circles/119260,제25회 디. 페스타,Day1
농구해서 이기면 박병찬 하는 걸로,lin1103,,,,,1sp,가비지타임,,,,,,,소설,wntGT_230130,https://dongne.co/events/df2404/circles/118964,제25회 디. 페스타,Day1
빵준에는 사랑과 낭만이 있다.,기악,,,,,2sp,가비지타임,웹소설,Habitual romance on April 31st,"전영중,성준수,최종수,박병찬,기상호",전영중X성준수,로맨틱,,"일러스트,소설",GIAK0110,https://dongne.co/events/df2404/circles/120182,제25회 디. 페스타,Day1
무한으로 뒤집는 빡빡이 호떡집,욱삐,,,,,1sp,슬램덩크,,,"정우성,이명헌",이명헌X정우성,"섹슈얼,로맨틱","명헌우성명헌, 우성명헌우성 리버시블","일러스트,만화",baskebbi,https://dongne.co/events/df2404/circles/120672,제25회 디. 페스타,Day1
오른팔에 연하남 왼팔에 왕가남,나무,,,,,2sp,Nu:carnival,,,,,"로맨틱,섹슈얼",,"만화,일러스트",,https://dongne.co/events/df2404/circles/118608,제25회 디. 페스타,Day1
그렇다고 저희가 인외만 좋아하는 건 아닙니다,룜피,,,,,1sp,가비지타임,,기상호 오른쪽 쁘띠존,기상호,박병찬X기상호,로맨틱,영중상호,소설,192cm_baby_damn,https://dongne.co/events/df2404/circles/120608,제25회 디. 페스타,Day1
결정적인 순간에 부스를 내버리는 것은 흔한 일이다,리다,,,,,1sp,모브사이코100,,모브레이 쁘띠존 : 모브레이 폭발까지 99%,"카게야마 시게오,레이겐 아라타카",카게야마 시게오X레이겐 아라타카,로맨틱,,만화,Lida_0706,https://dongne.co/events/df2404/circles/118987,제25회 디. 페스타,Day1
도리벤은 거대한 타케른 동인지이다,"괄라, 열무",,,,,2sp,도쿄리벤저스,,2024 타케른 쁘띠존,"타케미치,마이키",마이키X타케미치,"로맨틱,섹슈얼",타케른,만화,"matak_223344, muuu0101",https://dongne.co/events/df2404/circles/120585,제25회 디. 페스타,Day1
정희차이 씨리얼 말아주는 중,아레카야자,,,,,2sp,가비지타임,,,,,,,"만화,소설",ARECA_palm_,https://dongne.co/events/df2404/circles/118133,제25회 디. 페스타,Day1
손재주가 없는건 아니었는데 마감 못하면 죽는병 걸림,jz,,,,,2sp,데뷔 못 하면 죽는 병 걸림,플레이브,,,,,,,,https://dongne.co/events/df2404/circles/118748,제25회 디. 페스타,Day1
망우쭈는 못말려! ,망고,,,,,2sp,슬램덩크,,,양호열 강백호,양호열X강백호,"로맨틱,섹슈얼",,"소설,만화",14_hanamja,https://dongne.co/events/df2404/circles/120457,제25회 디. 페스타,Day1
나미모리 주민센터,비상식량,,,,,1sp,가정교사 히트맨 리본,,가히리요? 2024년에요?,,,,,만화,fofo__on,https://dongne.co/events/df2404/circles/119133,제25회 디. 페스타,Day1
데못죽은 영원하다,메리메무리,,,,,1sp,,,,박문대,,,,일러스트,cookylove19,https://dongne.co/events/df2404/circles/118615,제25회 디. 페스타,Day1
머스탱고 알엑스텝,nanaman,,,,,1sp,명탐정 코난,,,,아카이 슈이치X아무로 토오루,로맨틱,,소설,tbfpdl,https://dongne.co/events/df2404/circles/119278,제25회 디. 페스타,Day1
무엇이든 해보자고,세린,,,,,1sp,슬램덩크,가비지타임,,송태섭,,로맨틱,,공예,celineee915,https://dongne.co/events/df2404/circles/120699,제25회 디. 페스타,Day1
바느질로 농구하기,juliasuyong,,,,,1sp,슬램덩크,,,양호열 강백호,양호열X강백호,로맨틱,,공예,,https://dongne.co/events/df2404/circles/119068,제25회 디. 페스타,Day1
저씨청년 흑백만화,백대칼,,,,,2sp,"에우리디케는 없다,계약아빠",,,"김희재,한가람",김희재X한가람,"로맨틱,섹슈얼",,"만화,기타",repacking001,https://dongne.co/events/df2404/circles/121036,제25회 디. 페스타,Day1
사숙이랑 사질이랑 그런 사이래,6월,,,,,2sp,화산귀환,,,청명,,,,소설,06__28__,https://dongne.co/events/df2404/circles/118977,제25회 디. 페스타,Day1
농구장에 무림만두 하나 배달이요,"새햄, 시온",,,,,2sp,가비지타임,진혼기,,,전영중X성준수,로맨틱,상뱅,일러스트,"Sstofgoak_, SION_428",https://dongne.co/events/df2404/circles/119137,제25회 디. 페스타,Day1
엘을찾는 일곱빛깔 아이돌,"이노, 해삼",,,,,2sp,아이돌리쉬 세븐,"엘소드,우마무스메",,,,해당없음,,일러스트,"PURPLExRED_, namai77",https://dongne.co/events/df2404/circles/119132,제25회 디. 페스타,Day1
잠옷입은 햄쥐윻윶 주세요,추호,,,,,2sp,내가 키운 S급들,,,"한유진,한유현",한유현X한유진,섹슈얼,,"일러스트,만화",,https://dongne.co/events/df2404/circles/120570,제25회 디. 페스타,Day1
해저기지 입사면접 스터디,환,,,,,2sp,어두운 바다의 등불이 되어,,"해량무현 쁘띠존 : 세상에서 제일 긴 웨딩 로드 3,000m",,신해량X박무현,"로맨틱,섹슈얼",,"만화,소설",book_ghks,https://dongne.co/events/df2404/circles/119463,제25회 디. 페스타,Day1
확실하게 세탁건조 해야함,빨래세탁건조,,,,,2sp,어두운 바다의 등불이 되어,가비지타임,,,,,,만화,le2dduck,https://dongne.co/events/df2404/circles/118286,제25회 디. 페스타,Day1
쌍둥이의 노래하는 스위츠 카페,희망,,,,,2sp,아이돌리쉬 세븐,보컬로이드,,"쿠죠 텐,나나세 리쿠,카가미네 린,카가미네 렌",쿠죠 텐X나나세 리쿠,로맨틱,린&렌,"만화,일러스트",hope_118_,https://dongne.co/events/df2404/circles/119061,제25회 디. 페스타,Day1
입덕하고 민첩하게 신청한 부스,극락/낑깡,,,,,1sp,가비지타임,,,,,,,,,https://dongne.co/events/df2404/circles/119801,제25회 디. 페스타,Day1
궁주님을 애정촌에 가두면 생기는 일,소냐,,,,,2sp,서브 남주가 파업하면 생기는 일,,,"정예서,세드리크,지브릴,요한,크리스텔",세드리크X정예서,"로맨틱,섹슈얼",,소설,vivid_1231,https://dongne.co/events/df2404/circles/119602,제25회 디. 페스타,Day1
모브레이 마니마니 쥬세요!,시니그린,,,,,1sp,모브사이코100,,모브레이 쁘띠존 : 모브레이 폭발까지 99%,,카게야마 시게오X레이겐 아라타카,,,,MobRei_sosite,https://dongne.co/events/df2404/circles/120514,제25회 디. 페스타,Day1
국내최초 회지발간 씨피모음,신신,,,,,2sp,MIU 404,"아이돌리쉬세븐(아이나나),우마무스메,슬램덩크",,"시마 카즈미,이부키 아이,나츠메 미나미,이스미 하루카,맥퀸,테이오,이명헌,정우성",시마 카즈미X이부키 아이,로맨틱,"나츠메 미나미 X 이스미 하루카, 맥퀸 X 테이오 X 맥퀸, 이명헌 X 정우성 ",만화,L_1aw1iet,https://dongne.co/events/df2404/circles/120127,제25회 디. 페스타,Day1
십리까지 눗벅뽀벅 꽥벅꽥벅,모짜오리,,,,,2sp,슬램덩크,가비지타임 진혼기 데못죽,,,,,,,mozzarellaori,https://dongne.co/events/df2404/circles/120019,제25회 디. 페스타,Day1
화산에서 펼쳐지는 앙상블☆,세연,,,,,4sp,화산귀환,앙상블스타즈,,"당보,청명,앙상블스타즈,화산귀환",당보X청명,로맨틱,"일소청명,레오츠카","만화,일러스트,소설,기타",Seola_05,https://dongne.co/events/df2404/circles/119782,제25회 디. 페스타,Day1
놀러와요 그랜드라인,믹케,,,,,1sp,원피스,,원피스 쁘띠존 3회,"조로,타시기,크로커다일,도플라밍고",조로X타시기,로맨틱,크로커다일x도플라밍고,만화,Mimic_dw,https://dongne.co/events/df2404/circles/119689,제25회 디. 페스타,Day1
밀피오레 조아라지부,EnRyu,,,,,2sp,가정교사 히트맨 리본!,"원피스,산나비",가히리요? 2024년에요?,,,,,"만화,일러스트",silver_waveJ,https://dongne.co/events/df2404/circles/120172,제25회 디. 페스타,Day1
운명이고 종생입니다,톰비 ,,,,,2sp,슬램덩크,,,"정우성,이명헌",,"로맨틱,섹슈얼","태웅백호,태섭대만","일러스트,소설",tombiedraws,https://dongne.co/events/df2404/circles/120620,제25회 디. 페스타,Day1
양자택일 극단적이야 넌 너무 긴장하지마라 ,이창수,,,,,1sp,가비지타임,,,,,,,일러스트,,https://dongne.co/events/df2404/circles/119880,제25회 디. 페스타,Day1
아기상호 뚜루루뚜루 귀여운 뚜루루뚜루,룬시아,,,,,2sp,가비지타임,전지적독자시점,,기상호 박병찬 최종수 유중혁 김독자,기상호,,중혁독자,"일러스트,기타",,https://dongne.co/events/df2404/circles/118297,제25회 디. 페스타,Day1
"고마워요, 함께 농구를 해줘서",다해빗,,,,,2sp,가비지타임,,,,,,,공예,da_haebit,https://dongne.co/events/df2404/circles/120128,제25회 디. 페스타,Day1
"회색도시, 사이퍼즈, 데못죽 레츠고",모노,,,,,2sp,"회색도시,사이퍼즈",,,올캐러,,,,"일러스트,공예",baka_mono_,https://dongne.co/events/df2404/circles/119867,제25회 디. 페스타,Day1
울프우드! 나이브스! 콧찌미떼♥,"치기, 비읍, 햇, 토요",,,,,4sp,트라이건,,다정한 독 인간 태풍,,울프우드X밧슈,"로맨틱,섹슈얼",나이밧슈,,"gidivl, bieub_owo, trigun_V",https://dongne.co/events/df2404/circles/120861,제25회 디. 페스타,Day1
종상차려!! 이 각박한 세상속에서,촟코,,,,,1sp,가비지타임,,기상호 오른쪽 쁘띠존,,,,,만화,gmlfud898,https://dongne.co/events/df2404/circles/120678,제25회 디. 페스타,Day1
할수있다!!!,으아아,,,,,2sp,가비지타임,슬램덩크,,"김기정,공태성,임승대,윤대협",,"로맨틱,섹슈얼",성준수x공태성,"만화,일러스트",something_uaa,https://dongne.co/events/df2404/circles/119521,제25회 디. 페스타,Day1
여보세요? 제형입니다,꿍,,,,,1sp,내가키운 s급,블랙배저,,"한유현,한유진",한유현X한유진,"로맨틱,섹슈얼","잭힐데, 예윤",,,https://dongne.co/events/df2404/circles/119314,제25회 디. 페스타,Day1
이마난지?니지산지!,cri,,,,,2sp,니지산지,,,"쿠로노아,볼텍션",,,,"기타,일러스트",,https://dongne.co/events/df2404/circles/119593,제25회 디. 페스타,Day1
둥지에서...엘의 울림이 들려와.,퍼플,,,,,2sp,"엘소드,제5인격,솜인형","제5인격,솜인형",,,,,,,purple_1line,https://dongne.co/events/df2404/circles/118833,제25회 디. 페스타,Day1
문어구이+휘옌,문어구이,,,,,4sp,데뷔 못 하면 죽는 병 걸림,"화산귀환,광마회귀",,"박문대,선아현,테스타",선아현X박문대,"섹슈얼,로맨틱",문대른 자하른 청명른,"만화,소설,일러스트","moonuuh, Hwiyyen",https://dongne.co/events/df2404/circles/119034,제25회 디. 페스타,Day1
개구리뷔페,뻐터,,,,,1sp,파이널판타지14,오리지널,,"아이메리크,에스티니앙",아이메리크X에스티니앙,로맨틱,,만화,bbttup,https://dongne.co/events/df2404/circles/119436,제25회 디. 페스타,Day1
공놀이부스,키리,,,,,2sp,블루록,가비지타임,,레오,나기X레오,"로맨틱,섹슈얼",빵준,"만화,일러스트,소설",kireo791014,https://dongne.co/events/df2404/circles/120939,제25회 디. 페스타,Day1
너구리타임,단,,,,,2sp,가비지타임,,,,,,,,,https://dongne.co/events/df2404/circles/118709,제25회 디. 페스타,Day1
녹색정거장,이주,,,,,1sp,,,,솔솔이/방울이,,,,"일러스트,공예",ejoo1011,https://dongne.co/events/df2404/circles/120525,제25회 디. 페스타,Day1
농구잡상인,팡,,,,,1sp,가비지타임,,,,조형석X이현성,,,,,https://dongne.co/events/df2404/circles/120280,제25회 디. 페스타,Day1
농놀의시대,냐냐냥,,,,,1sp,가비지타임,,기상호 오른쪽 쁘띠존,,,,,,,https://dongne.co/events/df2404/circles/120103,제25회 디. 페스타,Day1
농놀특이점,기뮤1,,,,,1sp,페이트그랜드오더,"슬램덩크,가비지타임",,구다오,사이토하지메X구다오,로맨틱,"센루(대협태웅), 규쫑, 준쟁","소설,일러스트,만화",orange_d_podo,https://dongne.co/events/df2404/circles/118860,제25회 디. 페스타,Day1
린이사아아,로티,,,,,1sp,블루록,,,"이토시 린,이사기 요이치",이토시 린X이사기 요이치,,"린이사, 이사린","만화,일러스트",blueloty,https://dongne.co/events/df2404/circles/120229,제25회 디. 페스타,Day1
마마야메론,고래고기,,,,,2sp,프로세카,오리지널,,,,,,,3TX53L2GU,https://dongne.co/events/df2404/circles/118390,제25회 디. 페스타,Day1
무인판매점,"상메, 구모, 0",,,,,2sp,화산귀환,"가비지 타임,발더스 게이트3,월드 트리거",,"청명,당보",,로맨틱,,,"D_SANME, gumoarchive, forevermoreor",https://dongne.co/events/df2404/circles/119033,제25회 디. 페스타,Day1
무지성부스,무지,,,,,2sp,슬램덩크,,,양호열 강백호,양호열X강백호,"로맨틱,섹슈얼",,"만화,일러스트",167_cm_o,https://dongne.co/events/df2404/circles/118599,제25회 디. 페스타,Day1
미어깻동굴,"시오,여명끼끼 ",,,,,2sp,명탐정코난,,,"아카이슈이치,후루야레이",,"로맨틱,섹슈얼",,"만화,소설",comet_xio,https://dongne.co/events/df2404/circles/119967,제25회 디. 페스타,Day1
버스정류장,GB,,,,,1sp,모브사이코 100,스타트렉,,올캐릭터,,,,"만화,소설",G341748,https://dongne.co/events/df2404/circles/119247,제25회 디. 페스타,Day1
분실물센터,크나,,,,,1sp,슬램덩크,"틱택토,세포신곡",,미정,서태웅X정대만,,,"소설,만화",,https://dongne.co/events/df2404/circles/120360,제25회 디. 페스타,Day1
붕붕묶어라,붐붐,,,,,2sp,스플래툰,포켓몬 사이퍼즈,,,,,,일러스트,flomyboom,https://dongne.co/events/df2404/circles/118700,제25회 디. 페스타,Day1
뿡뿌룽삥뿡,"소1장, 나격",,,,,2sp,화산귀환,"DC코믹스,전독시",,"청명,장일소,제이슨 토드",,,,"일러스트,만화","sojang_o, fallin_nagyuk",https://dongne.co/events/df2404/circles/119522,제25회 디. 페스타,Day1
삐고옆부스,김웅애,,,,,2sp,가비지타임,아이돌리쉬세븐,,,,,,일러스트,dmddozlaxx,https://dongne.co/events/df2404/circles/121219,제25회 디. 페스타,Day1
신라짬뽕집,장남,,,,,2sp,진혼기,,,,,,,일러스트,senpasenlove,https://dongne.co/events/df2404/circles/120674,제25회 디. 페스타,Day1
씹탑독수리,느덕,,,,,2sp,은혼,"가비지타임,나루토,카리스마",,긴토키,,,,일러스트,hnuunk,https://dongne.co/events/df2404/circles/120051,제25회 디. 페스타,Day1
에스페란사,천경,,,,,2sp,천관사복,"흑집사,나츠메 우인장,마도조사,인사반파,이합화타적백묘사존,얼하",,사련,화성X사련,"로맨틱,섹슈얼","세바x시엘, 망무",,tenkei121,https://dongne.co/events/df2404/circles/118938,제25회 디. 페스타,Day1
예나디자인,예나,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2404/circles/119141,제25회 디. 페스타,Day1
오타쿠포폴,하듀,,,,,2sp,슬램덩크,화산귀환,,"양호열,강백호,이정환,전호장",양호열X강백호,,"이정환x전호장, 장일소x임소병","소설,기타",MP0yp,https://dongne.co/events/df2404/circles/119081,제25회 디. 페스타,Day1
웅애옆부스,토챠,,,,,2sp,가비지타임,,,기상호 박병찬 전영중 성준수 최종수 주찬양,,"섹슈얼,로맨틱",전영중x성준수,일러스트,tocha_aa,https://dongne.co/events/df2404/circles/118512,제25회 디. 페스타,Day1
장르다이소,병만,,,,,4sp,,"마호야쿠,명일방주,아르고나비스,흡혈귀는 툭하면 죽는다,카리스마",,,,,,"만화,일러스트,소설",,https://dongne.co/events/df2404/circles/119470,제25회 디. 페스타,Day1
저녁드라마,길새,,,,,2sp,슬램덩크,,,강백호,양호열X강백호,"로맨틱,섹슈얼",,만화,babababbabbab,https://dongne.co/events/df2404/circles/118206,제25회 디. 페스타,Day1
제형입니다,"나기, 우엉",,,,,1sp,내가 키운 S급들,,,"한유진,한유현",한유현X한유진,로맨틱,,"공예,일러스트,기타",,https://dongne.co/events/df2404/circles/119590,제25회 디. 페스타,Day1
찌뿌찌부실,괄자,,,,,1sp,데뷔 못하면 죽는 병에 걸림,원신,,"선아현,박문대,신청려,알하이탐,카베",,,,일러스트,xcyanu,https://dongne.co/events/df2404/circles/120196,제25회 디. 페스타,Day1
체리비앙코,Quere,,,,,2sp,슬램덩크,,,강백호,양호열X강백호,섹슈얼,,만화,quere_vvv,https://dongne.co/events/df2404/circles/118146,제25회 디. 페스타,Day1
쿠뽀뽀쿠뽀,란,,,,,2sp,Final Fantasy14(파이널판타지14),"오버워치,동물의 숲",,"올라운더,이젤,아히완",,,,"일러스트,기타",tw_egg_2,https://dongne.co/events/df2404/circles/119008,제25회 디. 페스타,Day1
폭탄돌리기,야마KK,,,,,2sp,포켓몬스터,슬램덩크,,"단델,금랑,송태섭,정대만",,로맨틱,태섭대만,"만화,일러스트",,https://dongne.co/events/df2404/circles/118853,제25회 디. 페스타,Day1
햇님잡화점,햇님,,,,,2sp,데못죽.플레이브,,,,,,,,January_the_sun,https://dongne.co/events/df2404/circles/119398,제25회 디. 페스타,Day1
허니러스크,플,,,,,2sp,,,,,,해당없음,,,honeyrusks_plz,https://dongne.co/events/df2404/circles/118589,제25회 디. 페스타,Day1
파란토끼의 집,파란세운,,,,,2sp,가비지타임,슬램덩크,,성준수,전영중X성준수,섹슈얼,동오대만 ,"만화,일러스트",blueseun,https://dongne.co/events/df2404/circles/118266,제25회 디. 페스타,Day1
백년호합탕 한 사발 어떠신가요,콩,,,,,2sp,천관사복,"묵향장르(마도조사,인사반파자구계통)",,"사련,화성",화성X사련,,"망무, 빙추, 막상 등등",기타,kong_mdzs,https://dongne.co/events/df2404/circles/120464,제25회 디. 페스타,Day1
구기종목의 의리,"30, 파렌",,,,,2sp,"슬램덩크,쿠로코의 농구",,,,,,,"만화,소설",,https://dongne.co/events/df2404/circles/119780,제25회 디. 페스타,Day1
뿌잉뿌잉과 모순,멍선생Q,,,,,2sp,서브남주가 파업하면 생기는 일,슈퍼내추럴,,"캐스,딘,지브릴,정예서",지브릴 디오프X정예서,로맨틱,캐스딘,"소설,공예",mung1424,https://dongne.co/events/df2404/circles/118360,제25회 디. 페스타,Day1
오합지졸의 귀환,華娘 화낭,,,,,1sp,화산귀환,타장르,,청명,,,,일러스트,Ooo_UOU_ooO,https://dongne.co/events/df2404/circles/120986,제25회 디. 페스타,Day1
크림감자맛 상뱅,"크림, 감자겨자강쥐",,,,,2sp,가비지타임,,,기상호 박병찬,,"로맨틱,섹슈얼",,"만화,일러스트",Y_CreamS2,https://dongne.co/events/df2404/circles/121233,제25회 디. 페스타,Day1
까르보나라 딸기 떡볶이,칠라,,,,,2sp,세포신곡,"프로세카,니지산지,위치즈하트,포켓몬",,ㅁㄴㅇㄹ,,,,일러스트,yanpsk_03,https://dongne.co/events/df2404/circles/120596,제25회 디. 페스타,Day1
오른쪽으로 가다가 멈춰선 기상호,덕사,,,,,1sp,가비지타임,,기상호 오른쪽 쁘띠존,기상호,기상호,섹슈얼,,소설,1Didol_deok,https://dongne.co/events/df2404/circles/119065,제25회 디. 페스타,Day1
전영중한테 상호가 오라고 빵상은 놔두라고(저희 다른 것도 나옵니다),"도원, 28*15",,,,,2sp,가비지타임,,기상호 오른쪽 쁘띠존,기상호,전영중X기상호,"로맨틱,섹슈얼","종상(최종수x기상호), 뱅상(박병찬x기상호), 준상(성준수x기상호)","만화,소설,기타","Dowon_777, basketbaxxcourt",https://dongne.co/events/df2404/circles/118509,제25회 디. 페스타,Day1
"오른쪽으로 가다가 멈춰서 광석병, 막아봐",찹쌀떡,,,,,4sp,가비지타임,명일방주,,"최종수,기상호,총웨,박사",최종수X기상호,,"총웨박사, 박사른","만화,기타,일러스트",Dr_Ecris,https://dongne.co/events/df2404/circles/118270,제25회 디. 페스타,Day1
"행복해지지 않으면 죽여버리겠습니다, 양호열군",HELLO,,,,,2sp,슬램덩크,,,"양호열,강백호",양호열X강백호,"로맨틱,섹슈얼",,소설,Im_Your_Annyung,https://dongne.co/events/df2404/circles/121205,제25회 디. 페스타,Day1
결혼했으면 좋겠어요,비비비비비비빕v,,,,,1sp,가비지타임,,Habitual romance on April 31st,전영중 성준수,,,,"일러스트,소설",play_gtime,https://dongne.co/events/df2404/circles/119540,제25회 디. 페스타,Day1
그랜드라인 구멍가게,삼,,,,,1sp,원피스,,원피스 쁘띠존 3회,밀해단 외 기타,,,,일러스트,sam_one111,https://dongne.co/events/df2404/circles/119957,제25회 디. 페스타,Day1
나이밧슈네 사과농장,"jen(젠), EKORRE(에코레) ",,,,,2sp,트라이건,트라이건 스탬피드,다정한 독 인간 태풍,"밀리온즈 나이브스,밧슈 더 스탬피드",밀리온즈 나이브스X밧슈 더 스탬피드,"로맨틱,섹슈얼",,"일러스트,소설,기타","jen_3580, fluffy_summer__",https://dongne.co/events/df2404/circles/119615,제25회 디. 페스타,Day1
도쿄만지회 반찬가게,연새,,,,,1sp,도쿄 리벤저스,,2024 타케른 쁘띠존,하나가키 타케미치,사노 만지로X하나가키 타케미치,"로맨틱,섹슈얼","마츠노 치후유 x 하나가키 타케미치 , 산즈 하루치요 x 하나가키 타케미치",일러스트,yeonsae78,https://dongne.co/events/df2404/circles/120511,제25회 디. 페스타,Day1
항공모함에 주지육림,로비니아,,,,,2sp,어두운 바다의 등불이 되어,,"해량무현 쁘띠존 : 세상에서 제일 긴 웨딩 로드 3,000m","신해량,박무현",신해량X박무현,,,소설,bloom_robinia,https://dongne.co/events/df2404/circles/119697,제25회 디. 페스타,Day1
러뷰어셀프 브이틱라이프,cp,,,,,2sp,데뷔 못하면 죽는 병 걸림,,,,,해당없음,류청우X배세진,,oh_my_cp,https://dongne.co/events/df2404/circles/118707,제25회 디. 페스타,Day1
