부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
미지근한 동인,아모,,,,,1sp,앙상블스타즈,마법사의 약속,,"츠키나가 레오,세나 이즈미,샤일록,무르",,섹슈얼,샤이무르,,pang2_pang2,https://dongne.co/events/df2401/circles/111929,제24회 디. 페스타,Day1
중국집의 전설,망망,,,,,2sp,젤다의 전설,"인사반파자구계통,창작 무협",,,링크X젤다,"로맨틱,섹슈얼","낙빙하심청추,주인공카뮤",만화,,https://dongne.co/events/df2401/circles/113629,제24회 디. 페스타,Day1
팬케이크 가게,"수플레, 백소",,,,,2sp,프로젝트 세카이,,,,,로맨틱,,"만화,소설,일러스트",prsk_sou,https://dongne.co/events/df2401/circles/114212,제24회 디. 페스타,Day1
프로젝트 쿠키,프로젝트 쿠키,,,,,4sp,크툴루의 부름,"언성듀엣,피아스코 및 trpg,수공예품",,,,,,"게임,공예",projectkuki,https://dongne.co/events/df2401/circles/112849,제24회 디. 페스타,Day1
구원받은 쪽이 왼 사랑 알려준 쪽이 른,비엔,,,,,2sp,프세카,,,루이/츠카사,카미시로 루이X텐마 츠카사,"섹슈얼,로맨틱",토우아키,만화,rkawkehtnwlq,https://dongne.co/events/df2401/circles/112602,제24회 디. 페스타,Day1
이것저것 뭐가 많음,덕배,,,,,2sp,아이나나(아이돌리쉬 세븐),"페그오,데못죽,명일방주,등등",,,,,,"만화,일러스트",1Tylenol_F,https://dongne.co/events/df2401/circles/113442,제24회 디. 페스타,Day1
우리가게 빵준 합니다,규남,,,,,2sp,가비지타임,,,"전영중,성준수",,로맨틱,,소설,Salv_Temp14,https://dongne.co/events/df2401/circles/113583,제24회 디. 페스타,Day1
휘핑크림 마니 쥬떼요,"인간관계망함, 오슴",,,,,4sp,가비지타임,디스 러브,,"최종수,박병찬,정의헌",최종수X박병찬,해당없음,차현호정의헌,"만화,일러스트",__inmang,https://dongne.co/events/df2401/circles/112008,제24회 디. 페스타,Day1
열대야가 없는 태백으로 떠나자,당근,,,,,2sp,슬램덩크,,태웅백호 쁘띠존 : 호호신년,서태웅 강백호,서태웅X강백호,"섹슈얼,로맨틱",,"만화,일러스트,소설",cherry_carrot_,https://dongne.co/events/df2401/circles/111920,제24회 디. 페스타,Day1
아이돌이 돈이 된다는걸 보여주지,스노잉,,,,,2sp,앙상블스타즈,,,사쿠마 리츠,사쿠마리츠X세나이즈미,로맨틱,드림,,,https://dongne.co/events/df2401/circles/112374,제24회 디. 페스타,Day1
미안하다 이거 보여주려고 어그로끌었다,"도매상가, 호록, 유다히",,,,,2sp,가비지타임,,,가비지타임 캐릭터,최종수X박병찬,"로맨틱,섹슈얼","상호병찬, 준수재유","일러스트,공예,만화,소설","domesangga, HRxck_, youdahxx",https://dongne.co/events/df2401/circles/111950,제24회 디. 페스타,Day1
따끈따끈 잡화점,Doopang,,,,,2sp,"도리벤,가비지타임,카리스마","도리벤,가비지타임,카리스마",,,,해당없음,,,DDo_Pang,https://dongne.co/events/df2401/circles/112985,제24회 디. 페스타,Day1
마감에서 도망침,백안,,,,,2sp,"전지적 독자 시점,최애의 아이",,,"김독자,유중혁,한수영,우리엘,심연의 흑염룡,제천대성,은밀한 모략가,호시노 아이,호시노 루비,아리마 카나",,,,일러스트,Baekuan_10,https://dongne.co/events/df2401/circles/114783,제24회 디. 페스타,Day1
산지직송 농슐리,무인도셰프,,,,,2sp,더퍼스트슬램덩크,"가비지타임,리바운드",,,,,,"만화,일러스트,소설",MASOIDEA,https://dongne.co/events/df2401/circles/114178,제24회 디. 페스타,Day1
호밀빵의 밀수꾼,호밀,,,,,2sp,1차창작,"프세카,죠죠",,1차,,,,"만화,일러스트",homilpain,https://dongne.co/events/df2401/circles/111772,제24회 디. 페스타,Day1
호열이네 정비소,송만섭,,,,,2sp,슬램덩크,,,,,로맨틱,호열백호,,duuuums,https://dongne.co/events/df2401/circles/112593,제24회 디. 페스타,Day1
"밧슈울프 쁘띠존 : 하여, 우리는 그들을 이 백지에 기록한다 이벤트&위탁 부스",쁘띠주최,,,,,4sp,트라이건,,"밧슈울프 쁘띠존 : 하여, 우리는 이 백지에 그들을 기록한다.","밧슈 더 스탬피드,니콜라스 D. 울프우드",밧슈 더 스탬피드X니콜라스 D. 울프우드,"로맨틱,섹슈얼",,"만화,소설,일러스트,기타",VW_petit_kr,https://dongne.co/events/df2401/circles/115065,제24회 디. 페스타,Day1
백호열은 결혼을 해,"무커바, 이트",,,,,2sp,슬램덩크,,백호열 쁘띠존 <순간포착 : 왜 백호랑 호열이가 사랑하는 것 같냐>,"강백호,양호열,백호군단(김대남,노구식,이용팔)",강백호X양호열,"로맨틱,섹슈얼",,"소설,만화,공예,기타","mukheoba, iiiiiite1",https://dongne.co/events/df2401/circles/114593,제24회 디. 페스타,Day1
농구하는 아이돌 고망,"눗뽀, 하나이",,,,,2sp,가비지타임,"슬램덩크,데뷔 못 하면 죽는 병 걸림",,,,로맨틱,,일러스트,"hunuuuut, _00365",https://dongne.co/events/df2401/circles/112404,제24회 디. 페스타,Day1
할머니의 나쵸맛 감자,"가나쵸, 뮤실리, 할멈",,,,,4sp,슬램덩크,가비지타임,,,,,,"일러스트,공예,소설",_rkskcy,https://dongne.co/events/df2401/circles/112797,제24회 디. 페스타,Day1
김부리가 동인지 내는 부스,부리부리,,,,,2sp,전지적 독자 시점,,,,유중혁X김독자,로맨틱,,,gudokjungdok,https://dongne.co/events/df2401/circles/112660,제24회 디. 페스타,Day1
아이돌만 세장르 잡은 부스,루벨릭,,,,,2sp,앙상블스타즈,"데못죽,아이돌리쉬세븐",,,,,,"만화,소설",kangtekong,https://dongne.co/events/df2401/circles/113519,제24회 디. 페스타,Day1
죽어서도 드림의 맛을 잊지 못할 거다,영백,,,,,1sp,오페라의 유령,해리포터,,에릭,에릭X드림주,로맨틱,드림,소설,0_back_129,https://dongne.co/events/df2401/circles/113654,제24회 디. 페스타,Day1
가챠보다 짜릿한 미찌팡,"도롱뇽구, 무와",,,,,2sp,마법사의 약속,,,,,,,,Dorongnyongu,https://dongne.co/events/df2401/circles/114781,제24회 디. 페스타,Day1
닌텐도의 기묘한 이야기,"환멸망, 시오",,,,,2sp,"스플래툰,반월당의 기묘한 이야기","세포신곡,포켓몬",,"아오리,백란,유단",,,,"일러스트,공예","H_MMANG, xsoxxnx, soqqqil",https://dongne.co/events/df2401/circles/113101,제24회 디. 페스타,Day1
미인공이 세상을 구한다,찌마감,,,,,1sp,혈계전선,주술회전,혈계전선 쁘띠존 : 라이브라 한국지부 홍보팀,스티븐,,섹슈얼,고죠나나,소설,,https://dongne.co/events/df2401/circles/111829,제24회 디. 페스타,Day1
우당탕탕 공놀이 대소동,"선인장,제티",,,,,2sp,가비지타임,하이큐,,,,,,일러스트,cactus_G_T,https://dongne.co/events/df2401/circles/113393,제24회 디. 페스타,Day1
호리유코 비배스 바이럴 부스,"남오,안뇽",,,,,2sp,프세카,가비지타임 아이돌마스터 데못죽,,,,,,"일러스트,기타","n5amo, annyong__hi",https://dongne.co/events/df2401/circles/113853,제24회 디. 페스타,Day1
농구해서 이기면 박병찬 하는 걸로,여름,,,,,1sp,가비지타임,,,,,,,소설,,https://dongne.co/events/df2401/circles/112291,제24회 디. 페스타,Day1
하루하루 힘겹게 살아서 하루살이,설기,,,,,2sp,가비지타임 (갑탐),프로세카,,"성준수,기상호",성준수X기상호,해당없음,,소설,,https://dongne.co/events/df2401/circles/112101,제24회 디. 페스타,Day1
루하나와 종생의 상관관계,"영명, 준새끼",,,,,2sp,슬램덩크,,태웅백호 쁘띠존 : 호호신년,"서태웅,강백호",서태웅X강백호,"로맨틱,섹슈얼",,"소설,만화","HRZN0DWN, nongjun21",https://dongne.co/events/df2401/circles/114493,제24회 디. 페스타,Day1
카리스마 넘치는 스타들의 기묘한 이야기,유채,,,,,2sp,"반월당의 기묘한 이야기,베리드스타즈,앙상블스타즈,카리스마",,,,,,,일러스트,"yuchae_82, musiruoomu, ugnon1126",https://dongne.co/events/df2401/circles/115051,제24회 디. 페스타,Day1
농구실력 실화냐?가슴이 웅장해진다..,"히요,캐쩐,요아,밤깍",,,,,2sp,가비지타임,슬램덩크,,성준수,최종수X박병찬,"로맨틱,섹슈얼",준수상호,"만화,일러스트,소설,공예","Dia_HIYO, CUonbank_, coolyogurtice, nongbam_oO",https://dongne.co/events/df2401/circles/112955,제24회 디. 페스타,Day1
기상호의 서울나기,돼맛,,,,,2sp,가비지타임,,종수상호 쁘띠존 1회 : 종착역은 상대방입니다,,,"섹슈얼,로맨틱",,,very_long_pig,https://dongne.co/events/df2401/circles/111817,제24회 디. 페스타,Day1
농구잔치 빵야빵야,익명,,,,,2sp,슬램덩크,,,,태섭X대만,"섹슈얼,로맨틱",,"만화,일러스트,소설",,https://dongne.co/events/df2401/circles/112039,제24회 디. 페스타,Day1
닉휴저별 윤막새신,지존검둥,,,,,2sp,로드오브히어로즈,,,"미하일 블레이크,로드(남)",미하일X남로드,"로맨틱,섹슈얼","브랜라르, 카를크롬",만화,sm5927602,https://dongne.co/events/df2401/circles/111529,제24회 디. 페스타,Day1
비종상적 정상연애,나야,,,,,2sp,가비지타임,,종수상호 쁘띠존 1회 : 종착역은 상대방입니다,최종수x기상호,,"로맨틱,섹슈얼",,만화,garbagenaya,https://dongne.co/events/df2401/circles/113172,제24회 디. 페스타,Day1
사랑하는 반신에게,매일불타는사람,,,,,1sp,트라이건 스탬피드,,,"밀리온즈 나이브스,밧슈 더 스탬피드",밀리온즈 나이브스X밧슈 더 스탬피드,로맨틱,,,S22023AA,https://dongne.co/events/df2401/circles/112147,제24회 디. 페스타,Day1
섭섭이랑 만만이네,그,,,,,1sp,슬램덩크,,,송태섭 정대만,송태섭X정대만,로맨틱,,일러스트,TdTd714,https://dongne.co/events/df2401/circles/114954,제24회 디. 페스타,Day1
스포츠에 인생베팅,Sipir,,,,,2sp,하이큐,"쿠키런,가비지타임,슬램덩크",,,스가와라 코우시X히나타 쇼요,"로맨틱,섹슈얼",츠키히나,,sipir02,https://dongne.co/events/df2401/circles/112928,제24회 디. 페스타,Day1
아무래도 개취자랑,마론,,,,,2sp,데뷔 못하면 죽는 병 걸림,"꿈왕국,아르고나비스,플레이브,앙상블스타즈!!,서브남주가 파업하면 생기는 일",,"김래빈,신재현,차유진,류건우 등",,,,"공예,일러스트,소설,만화,기타",mrmhrro,https://dongne.co/events/df2401/circles/112689,제24회 디. 페스타,Day1
은단이네 농구코트,은단,,,,,1sp,슬램덩크,,,송태섭,,,,,pre55_7,https://dongne.co/events/df2401/circles/112893,제24회 디. 페스타,Day1
이것저것 크오버스,시프림,,,,,1sp,광마회귀,슬램덩크,,"이자하,이명헌,정우성",,로맨틱,,"일러스트,소설",CREAM_liar,https://dongne.co/events/df2401/circles/114068,제24회 디. 페스타,Day1
잡동사니 구멍가게,하놀,,,,,2sp,1차창작,"뽑기,마비노기",,,,,,,Hanol_clcl,https://dongne.co/events/df2401/circles/113475,제24회 디. 페스타,Day1
짱이니까 창동한다,청월,,,,,1sp,프로젝트 세카이 컬러풀 스테이지 feat. 하츠네 미쿠,,,아키토우,시노노메 아키토X아오야기 토우야,"로맨틱,섹슈얼",,소설,zzinma__,https://dongne.co/events/df2401/circles/114170,제24회 디. 페스타,Day1
코컴퍼니 주식회사,김경진,,,,,1sp,데뷔 못 하면 죽는 병 걸림,화산귀환,,,,,,"일러스트,기타,공예",hasan_samdea,https://dongne.co/events/df2401/circles/112859,제24회 디. 페스타,Day1
쿨피스도 엘피스다,낙만,,,,,2sp,파이널판타지14,,,,,,,,,https://dongne.co/events/df2401/circles/111380,제24회 디. 페스타,Day1
태섭한나 도둑파티,"코리안더파티, 공도둑",,,,,2sp,슬램덩크,,,"송태섭,이한나",송태섭X이한나,"로맨틱,섹슈얼",,"만화,일러스트",coriander_party,https://dongne.co/events/df2401/circles/111677,제24회 디. 페스타,Day1
개상호의 발바닥은 말랑,룽,,,,,2sp,가비지타임,"전지적 독자 시점,데못죽",,기상호 지상고 김독자 유중혁,기상호,,"중독, 중혁독자",,nong_rune,https://dongne.co/events/df2401/circles/111520,제24회 디. 페스타,Day1
저희가게 종상영업 합니다.,낸내,,,,,1sp,가비지타임,,종수상호 쁘띠존 1회 : 종착역은 상대방입니다,"최종수,기상호",최종수X기상호,로맨틱,,일러스트,,https://dongne.co/events/df2401/circles/113027,제24회 디. 페스타,Day1
나시입다 감기걸린 타케미치 팝니다.,엣취,,,,,2sp,도쿄 리벤저스,,,"사노만지로,하나가키 타케미치 등등",사노 만지로X하나가키 타케미치,로맨틱,"코코타케,이자타케,토라타케 등등의 타케미치 른","만화,일러스트,기타",Ahchoo_0x0,https://dongne.co/events/df2401/circles/115017,제24회 디. 페스타,Day1
아저씨의 마감을건 마지막한판승부,"뻥튀기아저씨,세모",,,,,2sp,슬램덩크,,태웅백호 쁘띠존 : 호호신년,서태웅 강백호,서태웅X강백호,"로맨틱,섹슈얼",,만화,"hells_usol, semo_11x10",https://dongne.co/events/df2401/circles/112771,제24회 디. 페스타,Day1
어디서나 태백태백걷기,88,,,,,1sp,슬램덩크,,태웅백호 쁘띠존 : 호호신년,,서태웅X강백호,로맨틱,,"만화,소설",limited_88_88,https://dongne.co/events/df2401/circles/112421,제24회 디. 페스타,Day1
츠카레오 단일메뉴제공,"메리,지폭",,,,,2sp,앙상블스타즈,,,"스오우 츠카사,츠키나가 레오",스오우 츠카사X츠키나가 레오,"로맨틱,섹슈얼",,,merrykasa,https://dongne.co/events/df2401/circles/113292,제24회 디. 페스타,Day1
네모스낵 꼬쏠레파쏠로씨또맛,도산,,,,,2sp,"플레이브,스파이더맨,슬램덩크,니지산지",플레이브 스파이더맨 슬램덩크 니지산지,,"플레이브,스파이더맨,니지산지",,,,일러스트,dobaksanta,https://dongne.co/events/df2401/circles/114946,제24회 디. 페스타,Day1
"브로콜리, 불꽃, 첫사랑",베리,,,,,1sp,슬램덩크,,,정대만,송태섭X정대만,"로맨틱,섹슈얼",,소설,appleberry0714,https://dongne.co/events/df2401/circles/114818,제24회 디. 페스타,Day1
"다이키치, 산책갈까?",지넹,,,,,1sp,앙상블스타즈,"기븐,누카니발",,"아케호시 스바루,야쿠모",,,,일러스트,_jiNeng_,https://dongne.co/events/df2401/circles/113088,제24회 디. 페스타,Day1
인리수복? 랩으로 해,"삼광, 백공",,,,,2sp,"페이트 그랜드오더,히프노시스마이크","가비지타임,원피스,블리치,파판14,페그오,명일방주",,"가비지타임 올캐러,사마토키,사사라,샹크스,이치마루 긴,로마니 아키만",,"로맨틱,섹슈얼,해당없음","사마사사, 벤샹, 긴란, 칼준","일러스트,소설","sellingssal, Samgwang__S2, F1_rst_Time",https://dongne.co/events/df2401/circles/114726,제24회 디. 페스타,Day1
둥지에서...엘의 울림이 들려와.,퍼플,,,,,2sp,"엘소드,제5인격,페르소나 5,솜인형",,,,,,,"만화,공예,기타",purple_1line,https://dongne.co/events/df2401/circles/112181,제24회 디. 페스타,Day1
문어구이&내가내면얘도낸다고했어요,휘옌&문어구이&시토네,,,,,4sp,데뷔 못 하면 죽는 병 걸림,"내가 키운 s급들,화산귀환",,"박문대,청명,한유진",박문대,섹슈얼,"문대른, 청명른, 유진른","만화,소설,일러스트",Hwiyyen,https://dongne.co/events/df2401/circles/111914,제24회 디. 페스타,Day1
네거포지부,마가,,,,,2sp,프로젝트 세카이 컬러풀 스테이지! feat. 하츠네 미쿠,,,"25시 나이트코드에서,원더랜즈 × 쇼타임",카미시로 루이X쿠사나기 네네,해당없음,,일러스트,magazlly,https://dongne.co/events/df2401/circles/114977,제24회 디. 페스타,Day1
농구멘헤라,UOD,,,,,2sp,슬램덩크,,,북산/산왕,,,,"만화,일러스트,소설",,https://dongne.co/events/df2401/circles/114751,제24회 디. 페스타,Day1
달린다달려,갈괴기,,,,,2sp,슬램덩크,,,,,"로맨틱,섹슈얼",,만화,,https://dongne.co/events/df2401/circles/112820,제24회 디. 페스타,Day1
뒷산한계점,우우린,,,,,2sp,프로젝트 세카이 컬러풀 스테이지! feat. 하츠네 미쿠,,,"아오야기 토우야,시노노메 아키토",아오야기 토우야X시노노메 아키토,"로맨틱,섹슈얼",루이츠카,만화,wwrin_k,https://dongne.co/events/df2401/circles/111340,제24회 디. 페스타,Day1
려채비빔밥,비요,,,,,2sp,세포신곡,"트라이건,버튜버",,아토 하루키,오토와루이X아토하루키,해당없음,,일러스트,kamhee_,https://dongne.co/events/df2401/circles/112546,제24회 디. 페스타,Day1
마마야메론,고래고기,,,,,2sp,프로세카,,,,,,,게임,,https://dongne.co/events/df2401/circles/111641,제24회 디. 페스타,Day1
메르박물관,메르박물관,,,,,1sp,,,,,,,,일러스트,,https://dongne.co/events/df2401/circles/115243,제24회 디. 페스타,Day1
모질노인정,차라,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2401/circles/112254,제24회 디. 페스타,Day1
문대굴대굴,판다군,,,,,1sp,데못죽,슬램덩크,,,청려X문대,"섹슈얼,로맨틱","큰세문대, 태웅대만","만화,일러스트",pandagoonS,https://dongne.co/events/df2401/circles/111692,제24회 디. 페스타,Day1
미어깻동굴,시오,,,,,1sp,명탐정 코난,,,"아카이 슈이치,아무로 토오루",,"로맨틱,섹슈얼",,만화,comet_xio,https://dongne.co/events/df2401/circles/113730,제24회 디. 페스타,Day1
사갈같은놈,사갈,,,,,4sp,화산귀환,,,청명 현화산 구화산,,,,"만화,일러스트,소설",sagal_hwa,https://dongne.co/events/df2401/circles/112368,제24회 디. 페스타,Day1
상어양식장,"칼, 피망",,,,,2sp,가비지타임,,,,최종수X기상호,"해당없음,로맨틱,섹슈얼","병찬상호, 희찬상호",만화,"23_0119, pikooooong",https://dongne.co/events/df2401/circles/114924,제24회 디. 페스타,Day1
손뜨개타임,여단,,,,,2sp,가비지타임,1차,,,,,,,,https://dongne.co/events/df2401/circles/112017,제24회 디. 페스타,Day1
솜뭉치타임,햄,,,,,2sp,가비지 타임,내가 키운 s급들,,,,섹슈얼,,공예,love_sss_s2,https://dongne.co/events/df2401/circles/112795,제24회 디. 페스타,Day1
스콘이탑꾸,스코니,,,,,2sp,플레이브,,,,,,,공예,scone_TopKKu,https://dongne.co/events/df2401/circles/111358,제24회 디. 페스타,Day1
신유고우승,창식,,,,,1sp,가비지타임,,,강인석 조신우 허창현,강인석X조신우,로맨틱,,"만화,일러스트",from_changsick,https://dongne.co/events/df2401/circles/112070,제24회 디. 페스타,Day1
아마라별관,무이킹,,,,,1sp,진여신전생3,타이거&바니,,인수라,단테X인수라,"로맨틱,섹슈얼",바니x타이거,만화,moking999,https://dongne.co/events/df2401/circles/111329,제24회 디. 페스타,Day1
아침드라마,"농놜, 철새",,,,,2sp,슬램덩크,,,,양호열X강백호,,,,babababbabbab,https://dongne.co/events/df2401/circles/111421,제24회 디. 페스타,Day1
애플블로썸,소내,,,,,1sp,세포신곡,데뷔 못하면 죽는 병 걸림 (데못죽),세포신곡 쁘띠존 :: 세포와 인자의 미묘한 상관관계,,,,,일러스트,,https://dongne.co/events/df2401/circles/111445,제24회 디. 페스타,Day1
예나디자인,예나,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2401/circles/113020,제24회 디. 페스타,Day1
원더어쩌고,"B, ^^",,,,,2sp,"프로젝트세카이,마법사의 약속",,,,,,,"만화,일러스트",,https://dongne.co/events/df2401/circles/111353,제24회 디. 페스타,Day1
잡탕그라탕,잠깐,,,,,2sp,데뷔 못 하면 죽는 병 걸림,전지적 독자 시점,,,,,,,zamkkan_dod,https://dongne.co/events/df2401/circles/113780,제24회 디. 페스타,Day1
종상팔아요,날금,,,,,1sp,가비지타임,,종수상호 쁘띠존 1회 : 종착역은 상대방입니다,최종수 기상호,최종수X기상호,로맨틱,,"만화,일러스트",nalguem_,https://dongne.co/events/df2401/circles/115197,제24회 디. 페스타,Day1
종상하세요,조수,,,,,1sp,가비지타임,,종수상호 쁘띠존 1회 : 종착역은 상대방입니다,"최종수,기상호",종수X상호,로맨틱,,"소설,기타",whdtkd0,https://dongne.co/events/df2401/circles/114036,제24회 디. 페스타,Day1
주술램덩크,"팬지,비나",,,,,2sp,슬램덩크,주술회전,,,,,,,_rk_sd,https://dongne.co/events/df2401/circles/113761,제24회 디. 페스타,Day1
준수좋은날,햅띠,,,,,1sp,가비지타임,,,성준수,,,,기타,heptti,https://dongne.co/events/df2401/circles/114232,제24회 디. 페스타,Day1
짜장면가게,우주인마요네즈,,,,,2sp,플레이브,"가비지타임,내가키운S급들",,,,,,"만화,소설",CosMayon,https://dongne.co/events/df2401/circles/113194,제24회 디. 페스타,Day1
총체적난국,촤촤촤,,,,,1sp,스파이더맨,,,,,,,"만화,일러스트",,https://dongne.co/events/df2401/circles/111922,제24회 디. 페스타,Day1
최강티라노,세나티,,,,,2sp,가비지타임,데뷔 못하면 죽는 병 걸림,,,박병찬X기상호,로맨틱,,"소설,일러스트,기타",BeTyranno,https://dongne.co/events/df2401/circles/113964,제24회 디. 페스타,Day1
크림소다당, BNV,,,,,2sp,,,,,,,,,,https://dongne.co/events/df2401/circles/113414,제24회 디. 페스타,Day1
클론연구소,클론,,,,,2sp,슬램덩크,,,정대만 권준호 서태웅 양호열,,로맨틱,"호열대만, 태웅대만","일러스트,소설,만화",daepa_j,https://dongne.co/events/df2401/circles/114116,제24회 디. 페스타,Day1
킴의가시네,루치,,,,,2sp,네가죽어,,,소우 사라,,"로맨틱,섹슈얼",,만화,ru_chi_i,https://dongne.co/events/df2401/circles/112171,제24회 디. 페스타,Day1
태백태백산,라햐,,,,,2sp,슬램덩크,,태웅백호 쁘띠존 : 호호신년,강백호,서태웅X강백호,"로맨틱,해당없음",,"공예,조형,소설",laahyaa,https://dongne.co/events/df2401/circles/111363,제24회 디. 페스타,Day1
태풍집합소,"타코, 비락",,,,,2sp,트라이건 맥시멈,트라이건 스탬피드 / 가비지타임,,"트라이건 - 밧슈,울프우드 // 가비지타임 - 최종수",밧슈울프X울프밧슈,"로맨틱,섹슈얼",,"일러스트,만화,기타","taco_v3, birak27",https://dongne.co/events/df2401/circles/114696,제24회 디. 페스타,Day1
트윙클스타,이슬,,,,,2sp,어두운 바다의 등불이 되어,가비지타임,,박무현,,,,,kkomsuri,https://dongne.co/events/df2401/circles/111751,제24회 디. 페스타,Day1
현실도피자,"고사리, 하현",,,,,1sp,가비지타임,,,기상호,최종수X기상호,"로맨틱,섹슈얼","준상, 뱅상",소설,"gosariorbit, hotclare0987",https://dongne.co/events/df2401/circles/112003,제24회 디. 페스타,Day1
만두가게의 도리,앙,,,,,2sp,주술회전,,고죠유지 쁘띠존 : 겨울을 녹이는 봄,,고죠 사토루X이타도리 유지,섹슈얼,,소설,,https://dongne.co/events/df2401/circles/112656,제24회 디. 페스타,Day1
슈뢰딩거의 부스,미쮸,,,,,1sp,가비지타임,,,"전영중,성준수",전영중X성준수,로맨틱,,,,https://dongne.co/events/df2401/circles/112856,제24회 디. 페스타,Day1
연어마왕의 청춘,연어마왕,,,,,2sp,나의 히어로 아카데미아,주술회전,,,,,,"만화,공예,기타",XX__BX,https://dongne.co/events/df2401/circles/113446,제24회 디. 페스타,Day1
상대고정에 이의 있음!,"수성, 게불",,,,,2sp,"역전재판 시리즈: 역전재판 후기,대역전재판,역전검사",파이널 판타지 14,변호사가 역전을 숨김,"아노 셜록 홈즈,아소우기 카즈마,오도로키 호우스케,두르크 사드마디,미카가미 하카리",아소우기 카즈마X미코토바 유진,"해당없음,로맨틱,섹슈얼","전설조, 반유가코코, 오도두르, 두르아마, 종자바로, 아소왼 / 히카미드","소설,만화,일러스트","disciplexmentor, Ged_the_aad",https://dongne.co/events/df2401/circles/114872,제24회 디. 페스타,Day1
고죠유지가 미래다,"도라, Mmm",,,,,2sp,주술회전,,고죠유지 쁘띠존 : 겨울을 녹이는 봄,"고죠 사토루,이타도리 유우지",고죠 사토루X이타도리 유우지,"로맨틱,섹슈얼",,"만화,소설","dr_goyu, Mmm_jjtks",https://dongne.co/events/df2401/circles/113149,제24회 디. 페스타,Day1
한국장르에 진심인 놈,물개파파,,,,,2sp,"내스급,가비지타임",전독시,,,,,,공예,,https://dongne.co/events/df2401/circles/112899,제24회 디. 페스타,Day1
너구리자식 나한테 무슨짓을,군홍,,,,,2sp,가비지타임,,,,,,,,,https://dongne.co/events/df2401/circles/111996,제24회 디. 페스타,Day1
애정장르는 많지만 덕질장르는 없어,영채라궁,,,,,2sp,오모리,"언더테일,델타룬,살육의 천사,프세카,이브,보컬로이드,세포신곡,네가죽어,전생슬,체인소맨,프세카,던전밥,마인드핵,창작",,,,,,"일러스트,기타",yycckk33,https://dongne.co/events/df2401/circles/114522,제24회 디. 페스타,Day1
고릴튀김과 박쥐염통,닭튀김,,,,,2sp,흡혈귀는 툭하면 죽는다,,,,로널드X드라루크,로맨틱,,만화,onlywonder200,https://dongne.co/events/df2401/circles/113965,제24회 디. 페스타,Day1
라이브라의 키링남들,"두리안, 사제, 이소",,,,,2sp,혈계전선,,혈계전선 쁘띠존 : 라이브라 한국지부 홍보팀,라이브라,,,,"일러스트,기타",,https://dongne.co/events/df2401/circles/113766,제24회 디. 페스타,Day1
화산포목점 삐아체레,삐아체레,,,,,2sp,화산귀환,,,청명 당보 이송백 백천,,,,공예,piacere_s2,https://dongne.co/events/df2401/circles/112811,제24회 디. 페스타,Day1
오타쿠소대 지구침략 .ᐟ ,모로,,,,,2sp,가비지타임 헌터헌터,개구리중사 케로로,,,,,종뱅 상뱅,,Librak1707,https://dongne.co/events/df2401/circles/113455,제24회 디. 페스타,Day1
소꿉친구의 종착역은 부부 아니겠냐,HOD:U,,,,,2sp,나의 히어로 아카데미아,,,"미도리야 이즈쿠,바쿠고 카츠키",바쿠고 카츠키X미도리야 이즈쿠,"로맨틱,섹슈얼",,만화,hoduMHA,https://dongne.co/events/df2401/circles/112419,제24회 디. 페스타,Day1
나무늘보는 호모하고 울어요,"나무늘보, 모스까또우, 중요한건 꺾이지 않는 마음",,,,,4sp,슬램덩크,,태웅백호 쁘띠존 : 호호신년,"서태웅,강백호",서태웅X강백호,"로맨틱,섹슈얼",,"소설,만화","sloth1205, aaasti1397, Asashijixxx",https://dongne.co/events/df2401/circles/111585,제24회 디. 페스타,Day1
유람선에서 농구공이 내려와 하는 말,유람선,,,,,1sp,가비지타임,,,"성준수,진재유",,,,일러스트,ramnole,https://dongne.co/events/df2401/circles/114133,제24회 디. 페스타,Day1
주술사들이 농구하며 원피스 찾는 부스,"오프유, 이거존맛",,,,,2sp,원피스,"주술회전,가비지타임",,올캐러,고죠 사토루X이타도리 유지,"섹슈얼,로맨틱",,"만화,일러스트","OFF_U__, vivivibbi",https://dongne.co/events/df2401/circles/111795,제24회 디. 페스타,Day1
마나석으로 테이크아웃,긎,,,,,1sp,마법사의 약속,,,,,,,일러스트,"0000FF____, gnomonica_",https://dongne.co/events/df2401/circles/113010,제24회 디. 페스타,Day1
우성오시와 현철오시의 크로스!!,뿅란바게트,,,,,2sp,슬램덩크,,,정우성,정우성X신현철,"섹슈얼,로맨틱","우성성구, 현철명헌",,tasub_123,https://dongne.co/events/df2401/circles/112488,제24회 디. 페스타,Day1
삐져나올것 같다고해서 떼줬습니다,MOY,,,,,1sp,나의 히어로 아카데미아,,,,바쿠고 카츠키X미도리야 이즈쿠,로맨틱,우라토가,"만화,일러스트,공예",qhsrP_moy,https://dongne.co/events/df2401/circles/113406,제24회 디. 페스타,Day1
러뷰어셀프 브이틱라이프,밍,,,,,2sp,데뷔 못하면 죽는 병 걸림,,,,,,,,min5ko,https://dongne.co/events/df2401/circles/112014,제24회 디. 페스타,Day1
